gene/TE	../../BAM/CGND_13043/HRA-00569_PE.bam
"AKR7A2P1"	11
"AKR7A3"	35
"AKR7L"	32
"AKT1"	957
"AKT1S1"	362
"AKT2"	1005
"AKT3"	6556
"AKTIP"	862
"ALAD"	1075
"ALAS1"	529
"ALAS2"	16
"ALB"	4
"ALCAM"	1480
"ALDH16A1"	71
"ALDH18A1"	398
"ALDH1A1"	852
"ALDH1A2"	50
"ALDH1A3"	134
"ALDH1B1"	149
"ALDH1L1"	2227
"ALDH1L1-AS1"	1
"ALDH1L1-AS2"	50
"ALDH1L2"	405
"ALDH2"	3670
"ALDH3A1"	3
"ALDH3A2"	1394
"ALDH3B1"	19
"ALDH3B2"	0
"ALDH4A1"	2029
"ALDH5A1"	1965
"ALDH6A1"	4618
"ALDH7A1"	1552
"ALDH8A1"	92
"ALDH9A1"	955
"ALDOA"	8952
"ALDOB"	3
"ALDOC"	7422
"ALG1"	163
"ALG10"	103
"ALG10B"	301
"ALG11"	222
"ALG12"	210
"ALG13"	620
"ALG14"	69
"ALG1L"	23
"ALG1L2"	0
"ALG1L9P"	95
"ALG2"	266
"ALG3"	130
"ALG5"	128
"ALG6"	129
"ALG8"	184
"ALG9"	496
"ALK"	210
"ALKAL1"	0
"ALKAL2"	12
"ALKBH1"	142
"ALKBH2"	69
"ALKBH3"	167
"ALKBH3-AS1"	0
"ALKBH4"	145
"ALKBH5"	1913
"ALKBH6"	154
"ALKBH7"	118
"ALKBH8"	171
"ALLC"	17
"ALMS1"	3783
"ALMS1-IT1"	16
"ALMS1P1"	76
"ALOX12"	2
"ALOX12-AS1"	81
"ALOX12B"	9
"ALOX12P2"	108
"ALOX15"	13
"ALOX15B"	40
"ALOX15P1"	35
"ALOX5"	141
"ALOX5AP"	141
"ALOXE3"	23
"ALPI"	0
"ALPK1"	95
"ALPK2"	12
"ALPK3"	226
"ALPL"	147
"ALPP"	0
"ALPPL2"	0
"ALS2"	1699
"ALS2CL"	223
"ALS2CR12"	220
"ALX1"	1
"ALX3"	1
"ALX4"	5
"ALYREF"	143
"AMACR"	101
"AMBN"	0
"AMBP"	2
"AMBRA1"	888
"AMD1"	1589
"AMDHD1"	3
"AMDHD2"	206
"AMELX"	0
"AMELY"	0
"AMER1"	262
"AMER2"	3480
"AMER3"	845
"AMFR"	1699
"AMH"	28
"AMHR2"	0
"AMIGO1"	1086
"AMIGO2"	103
"AMIGO3"	45
"AMMECR1"	138
"AMMECR1L"	332
"AMN"	1
"AMN1"	408
"AMOT"	2647
"AMOTL1"	980
"AMOTL2"	555
"AMPD1"	0
"AMPD2"	1287
"AMPD3"	362
"AMPH"	2452
"AMT"	97
"AMTN"	0
"AMY1A"	3
"AMY1B"	3
"AMY1C"	0
"AMY2A"	22
"AMY2B"	596
"AMZ1"	348
"AMZ2"	1377
"AMZ2P1"	290
"ANAPC1"	1158
"ANAPC10"	135
"ANAPC11"	246
"ANAPC13"	386
"ANAPC15"	119
"ANAPC16"	514
"ANAPC1P1"	0
"ANAPC2"	322
"ANAPC4"	457
"ANAPC5"	1158
"ANAPC7"	552
"ANG"	14
"ANGEL1"	732
"ANGEL2"	855
"ANGPT1"	50
"ANGPT2"	227
"ANGPT4"	5
"ANGPTL1"	27
"ANGPTL2"	74
"ANGPTL3"	0
"ANGPTL4"	932
"ANGPTL5"	4
"ANGPTL6"	14
"ANGPTL7"	1
"ANGPTL8"	0
"ANHX"	0
"ANK1"	932
"ANK2"	25420
"ANK3"	10514
"ANKAR"	301
"ANKDD1A"	405
"ANKDD1B"	37
"ANKEF1"	37
"ANKFN1"	62
"ANKFY1"	2013
"ANKH"	2854
"ANKHD1"	1197
"ANKHD1-EIF4EBP3"	1179
"ANKIB1"	2353
"ANKK1"	7
"ANKLE1"	27
"ANKLE2"	667
"ANKMY1"	146
"ANKMY2"	569
"ANKRA2"	123
"ANKRD1"	2
"ANKRD10"	990
"ANKRD11"	4830
"ANKRD12"	4355
"ANKRD13A"	456
"ANKRD13B"	548
"ANKRD13C"	812
"ANKRD13D"	515
"ANKRD16"	261
"ANKRD17"	5377
"ANKRD18A"	257
"ANKRD18B"	362
"ANKRD18CP"	369
"ANKRD18DP"	17
"ANKRD19P"	235
"ANKRD2"	23
"ANKRD20A1"	128
"ANKRD20A11P"	6
"ANKRD20A12P"	53
"ANKRD20A19P"	9
"ANKRD20A2"	124
"ANKRD20A3"	372
"ANKRD20A4"	213
"ANKRD20A4-ANKRD20A20P"	871
"ANKRD20A5P"	313
"ANKRD20A8P"	55
"ANKRD20A9P"	8
"ANKRD22"	31
"ANKRD23"	156
"ANKRD24"	1060
"ANKRD26"	1750
"ANKRD26P1"	2
"ANKRD26P3"	147
"ANKRD27"	911
"ANKRD28"	1270
"ANKRD29"	252
"ANKRD30A"	3
"ANKRD30B"	227
"ANKRD30BL"	369
"ANKRD30BP2"	1
"ANKRD30BP3"	0
"ANKRD31"	35
"ANKRD33"	0
"ANKRD33B"	1811
"ANKRD34A"	512
"ANKRD34B"	18
"ANKRD34C"	189
"ANKRD34C-AS1"	38
"ANKRD35"	224
"ANKRD36"	4068
"ANKRD36B"	1167
"ANKRD36BP1"	1
"ANKRD36BP2"	409
"ANKRD36C"	2716
"ANKRD37"	180
"ANKRD39"	95
"ANKRD40"	2670
"ANKRD42"	602
"ANKRD44"	398
"ANKRD44-IT1"	34
"ANKRD45"	180
"ANKRD46"	837
"ANKRD49"	136
"ANKRD50"	607
"ANKRD52"	1737
"ANKRD53"	4
"ANKRD54"	240
"ANKRD55"	16
"ANKRD6"	468
"ANKRD60"	0
"ANKRD61"	2
"ANKRD62"	120
"ANKRD62P1-PARP4P3"	23
"ANKRD63"	89
"ANKRD65"	191
"ANKRD66"	3
"ANKRD7"	40
"ANKRD9"	913
"ANKS1A"	965
"ANKS1B"	3888
"ANKS3"	255
"ANKS4B"	0
"ANKS6"	571
"ANKUB1"	4
"ANKZF1"	394
"ANLN"	1024
"ANO1"	49
"ANO1-AS2"	0
"ANO10"	300
"ANO2"	126
"ANO3"	803
"ANO4"	566
"ANO5"	1824
"ANO6"	777
"ANO7"	51
"ANO8"	831
"ANO9"	0
"ANOS1"	704
"ANP32A"	995
"ANP32A-IT1"	104
"ANP32AP1"	0
"ANP32B"	743
"ANP32C"	27
"ANP32D"	7
"ANP32E"	1105
"ANPEP"	9
"ANTXR1"	1614
"ANTXR2"	150
"ANTXRL"	0
"ANTXRLP1"	0
"ANXA1"	92
"ANXA10"	0
"ANXA11"	1723
"ANXA13"	1
"ANXA2"	129
"ANXA2P1"	0
"ANXA2P2"	0
"ANXA2P3"	9
"ANXA2R"	9
"ANXA3"	107
"ANXA4"	205
"ANXA5"	848
"ANXA6"	2342
"ANXA7"	1010
"ANXA8"	1
"ANXA8L1"	1
"ANXA9"	4
"AOAH"	113
"AOAH-IT1"	10
"AOC1"	0
"AOC2"	85
"AOC3"	30
"AOC4P"	0
"AOX1"	41
"AOX3P-AOX2P"	1
"AP1AR"	242
"AP1B1"	1714
"AP1B1P1"	0
"AP1G1"	1857
"AP1G2"	749
"AP1M1"	833
"AP1M2"	2
"AP1S1"	446
"AP1S2"	441
"AP1S3"	56
"AP2A1"	2241
"AP2A2"	1897
"AP2B1"	6428
"AP2M1"	3057
"AP2S1"	443
"AP3B1"	608
"AP3B2"	1782
"AP3D1"	2597
"AP3M1"	601
"AP3M2"	1056
"AP3S1"	512
"AP3S2"	565
"AP4B1"	353
"AP4B1-AS1"	6
"AP4E1"	363
"AP4M1"	120
"AP4S1"	549
"AP5B1"	674
"AP5M1"	946
"AP5S1"	116
"AP5Z1"	341
"APAF1"	422
"APBA1"	3855
"APBA2"	3043
"APBA3"	165
"APBB1"	3175
"APBB1IP"	211
"APBB2"	1274
"APBB3"	350
"APC"	14499
"APC2"	8285
"APCDD1"	779
"APCDD1L"	0
"APCDD1L-AS1"	3
"APCS"	0
"APEH"	590
"APELA"	0
"APEX1"	469
"APEX2"	88
"APH1A"	380
"APH1B"	332
"API5"	1315
"APIP"	187
"APLF"	358
"APLN"	193
"APLNR"	720
"APLP1"	4154
"APLP2"	6198
"APMAP"	904
"APOA1"	2
"APOA1-AS"	1
"APOA2"	0
"APOA4"	0
"APOA5"	0
"APOB"	14
"APOBEC1"	0
"APOBEC2"	0
"APOBEC3A"	1
"APOBEC3A_B"	0
"APOBEC3B"	0
"APOBEC3B-AS1"	0
"APOBEC3C"	15
"APOBEC3D"	5
"APOBEC3F"	26
"APOBEC3G"	14
"APOBEC3H"	0
"APOBEC4"	0
"APOBR"	18
"APOC1"	68
"APOC1P1"	5
"APOC2"	71
"APOC3"	0
"APOC4"	0
"APOC4-APOC2"	71
"APOD"	1471
"APOE"	4735
"APOF"	0
"APOH"	0
"APOL1"	76
"APOL2"	933
"APOL3"	99
"APOL4"	241
"APOL5"	0
"APOL6"	603
"APOLD1"	968
"APOM"	8
"APOO"	170
"APOOL"	811
"APOOP5"	0
"APOPT1"	242
"APP"	14681
"APPBP2"	1285
"APPL1"	1571
"APPL2"	955
"APRT"	98
"APTR"	86
"APTX"	311
"AQP1"	940
"AQP10"	0
"AQP11"	83
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	9
"AQP4"	16794
"AQP4-AS1"	91
"AQP5"	12
"AQP6"	16
"AQP7"	2
"AQP7P1"	47
"AQP7P3"	6
"AQP8"	3
"AQP9"	68
"AQR"	1100
"AR"	154
"ARAF"	239
"ARAP1"	991
"ARAP1-AS2"	0
"ARAP2"	3718
"ARAP3"	86
"ARC"	277
"ARCN1"	1490
"AREG"	0
"AREL1"	752
"ARF1"	2790
"ARF3"	6089
"ARF4"	550
"ARF4-AS1"	15
"ARF5"	567
"ARF6"	414
"ARFGAP1"	791
"ARFGAP2"	928
"ARFGAP3"	450
"ARFGEF1"	2038
"ARFGEF2"	2587
"ARFGEF3"	4869
"ARFIP1"	258
"ARFIP2"	428
"ARFRP1"	353
"ARG1"	11
"ARG2"	169
"ARGFX"	0
"ARGFXP2"	0
"ARGLU1"	2001
"ARHGAP1"	847
"ARHGAP10"	365
"ARHGAP11A"	52
"ARHGAP11B"	16
"ARHGAP12"	1147
"ARHGAP15"	40
"ARHGAP17"	395
"ARHGAP18"	151
"ARHGAP19"	178
"ARHGAP19-SLIT1"	171
"ARHGAP20"	697
"ARHGAP21"	10679
"ARHGAP22"	263
"ARHGAP22-IT1"	21
"ARHGAP23"	2219
"ARHGAP24"	202
"ARHGAP25"	114
"ARHGAP26"	5233
"ARHGAP26-AS1"	0
"ARHGAP26-IT1"	72
"ARHGAP27"	278
"ARHGAP27P1"	216
"ARHGAP27P1-BPTFP1-KPNA2P3"	486
"ARHGAP27P2"	15
"ARHGAP28"	56
"ARHGAP29"	784
"ARHGAP30"	92
"ARHGAP31"	1257
"ARHGAP31-AS1"	1
"ARHGAP32"	8051
"ARHGAP33"	916
"ARHGAP35"	6996
"ARHGAP36"	12
"ARHGAP39"	1232
"ARHGAP4"	152
"ARHGAP40"	0
"ARHGAP42"	381
"ARHGAP44"	1695
"ARHGAP45"	190
"ARHGAP5"	9211
"ARHGAP5-AS1"	94
"ARHGAP6"	84
"ARHGAP8"	8
"ARHGAP9"	107
"ARHGDIA"	1791
"ARHGDIB"	317
"ARHGDIG"	697
"ARHGEF1"	348
"ARHGEF10"	1003
"ARHGEF10L"	866
"ARHGEF11"	2913
"ARHGEF12"	9577
"ARHGEF15"	9
"ARHGEF16"	27
"ARHGEF17"	2873
"ARHGEF18"	851
"ARHGEF19"	15
"ARHGEF2"	1584
"ARHGEF25"	1641
"ARHGEF26"	1057
"ARHGEF26-AS1"	222
"ARHGEF28"	520
"ARHGEF3"	1549
"ARHGEF3-AS1"	0
"ARHGEF33"	204
"ARHGEF34P"	5
"ARHGEF35"	2
"ARHGEF37"	348
"ARHGEF38"	0
"ARHGEF38-IT1"	0
"ARHGEF39"	1
"ARHGEF4"	2720
"ARHGEF40"	564
"ARHGEF5"	27
"ARHGEF6"	1349
"ARHGEF7"	3991
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	19
"ARHGEF9"	3835
"ARHGEF9-IT1"	33
"ARID1A"	2626
"ARID1B"	2303
"ARID2"	945
"ARID3A"	106
"ARID3B"	67
"ARID3C"	15
"ARID4A"	1209
"ARID4B"	1534
"ARID5A"	296
"ARID5B"	2268
"ARIH1"	1650
"ARIH2"	1023
"ARIH2OS"	17
"ARL1"	907
"ARL10"	379
"ARL11"	15
"ARL13A"	0
"ARL13B"	213
"ARL14"	0
"ARL14EP"	504
"ARL14EPL"	2
"ARL15"	305
"ARL16"	201
"ARL17A"	351
"ARL17B"	98
"ARL2"	292
"ARL2-SNX15"	313
"ARL2BP"	694
"ARL3"	758
"ARL4A"	512
"ARL4C"	891
"ARL4D"	54
"ARL5A"	604
"ARL5B"	684
"ARL5C"	2
"ARL6"	419
"ARL6IP1"	4680
"ARL6IP4"	751
"ARL6IP5"	1325
"ARL6IP6"	189
"ARL8A"	861
"ARL8B"	1929
"ARL9"	12
"ARMC1"	680
"ARMC10"	373
"ARMC12"	13
"ARMC2"	472
"ARMC2-AS1"	0
"ARMC3"	54
"ARMC4"	16
"ARMC4P1"	12
"ARMC5"	237
"ARMC6"	229
"ARMC7"	120
"ARMC8"	863
"ARMC9"	928
"ARMCX1"	414
"ARMCX2"	657
"ARMCX3"	1367
"ARMCX4"	842
"ARMCX5"	156
"ARMCX5-GPRASP2"	1607
"ARMCX6"	118
"ARMS2"	0
"ARMT1"	303
"ARNT"	701
"ARNT2"	9073
"ARNTL"	933
"ARNTL2"	616
"ARNTL2-AS1"	0
"ARPC1A"	770
"ARPC1B"	179
"ARPC2"	1203
"ARPC3"	630
"ARPC4"	555
"ARPC4-TTLL3"	370
"ARPC5"	509
"ARPC5L"	298
"ARPIN"	548
"ARPP19"	6347
"ARPP21"	2849
"ARR3"	1
"ARRB1"	5511
"ARRB2"	671
"ARRDC1"	190
"ARRDC1-AS1"	143
"ARRDC2"	516
"ARRDC3"	771
"ARRDC3-AS1"	10
"ARRDC4"	821
"ARRDC5"	8
"ARSA"	381
"ARSB"	378
"ARSD"	139
"ARSD-AS1"	9
"ARSE"	19
"ARSF"	47
"ARSG"	184
"ARSH"	0
"ARSI"	59
"ARSJ"	106
"ARSK"	154
"ART1"	0
"ART3"	192
"ART4"	1
"ART5"	0
"ARTN"	5
"ARV1"	178
"ARVCF"	444
"ARX"	194
"AS-PTPRE"	0
"AS3MT"	63
"ASAH1"	1166
"ASAH2"	20
"ASAH2B"	121
"ASAP1"	2262
"ASAP1-IT1"	42
"ASAP1-IT2"	68
"ASAP2"	1189
"ASAP3"	631
"ASB1"	1078
"ASB10"	0
"ASB11"	0
"ASB12"	1
"ASB13"	289
"ASB14"	0
"ASB15"	0
"ASB16"	8
"ASB16-AS1"	50
"ASB17"	0
"ASB18"	11
"ASB2"	138
"ASB3"	408
"ASB4"	56
"ASB5"	5
"ASB6"	643
"ASB7"	317
"ASB8"	403
"ASB9"	5
"ASB9P1"	0
"ASCC1"	370
"ASCC2"	337
"ASCC3"	1212
"ASCL1"	254
"ASCL2"	11
"ASCL3"	0
"ASCL4"	0
"ASCL5"	3
"ASDURF"	136
"ASF1A"	356
"ASF1B"	0
"ASGR1"	96
"ASGR2"	21
