gene/TE	../../BAM/CGND_13043/HRA-00247_PE.bam
"ADD3"	5046
"ADD3-AS1"	32
"ADGB"	5
"ADGRA1"	844
"ADGRA1-AS1"	33
"ADGRA2"	256
"ADGRA3"	991
"ADGRB1"	2604
"ADGRB2"	5237
"ADGRB3"	4816
"ADGRD1"	52
"ADGRD1-AS1"	0
"ADGRE1"	8
"ADGRE2"	63
"ADGRE3"	2
"ADGRE4P"	2
"ADGRE5"	65
"ADGRF1"	0
"ADGRF2"	3
"ADGRF3"	37
"ADGRF4"	2
"ADGRF5"	855
"ADGRG1"	2218
"ADGRG2"	6
"ADGRG3"	18
"ADGRG4"	2
"ADGRG5"	2
"ADGRG6"	82
"ADGRG7"	0
"ADGRL1"	6197
"ADGRL2"	2318
"ADGRL3"	5062
"ADGRL3-AS1"	1
"ADGRL4"	210
"ADGRV1"	6413
"ADH1A"	0
"ADH1B"	13
"ADH1C"	0
"ADH4"	0
"ADH5"	1218
"ADH6"	0
"ADH7"	0
"ADHFE1"	311
"ADI1"	401
"ADIG"	0
"ADIPOQ"	0
"ADIPOQ-AS1"	0
"ADIPOR1"	971
"ADIPOR2"	1157
"ADIRF"	189
"ADK"	304
"ADM"	55
"ADM2"	1
"ADM5"	32
"ADNP"	2356
"ADNP-AS1"	14
"ADNP2"	671
"ADO"	826
"ADORA1"	703
"ADORA2A"	25
"ADORA2A-AS1"	1
"ADORA2B"	95
"ADORA3"	44
"ADPGK"	281
"ADPGK-AS1"	5
"ADPRH"	33
"ADPRHL1"	122
"ADPRHL2"	158
"ADPRM"	61
"ADRA1A"	677
"ADRA1B"	295
"ADRA1D"	45
"ADRA2A"	176
"ADRA2B"	13
"ADRA2C"	82
"ADRB1"	349
"ADRB2"	57
"ADRB3"	3
"ADRM1"	456
"ADSL"	208
"ADSS"	841
"ADSSL1"	38
"ADTRP"	60
"AEBP1"	576
"AEBP2"	920
"AEN"	140
"AES"	4865
"AFAP1"	1052
"AFAP1-AS1"	20
"AFAP1L1"	69
"AFAP1L2"	550
"AFDN"	2573
"AFDN-DT"	6
"AFF1"	1501
"AFF1-AS1"	50
"AFF2"	1049
"AFF3"	2370
"AFF4"	4752
"AFG1L"	251
"AFG3L1P"	154
"AFG3L2"	1076
"AFM"	0
"AFMID"	208
"AFP"	1
"AFTPH"	1357
"AGA"	97
"AGAP1"	6126
"AGAP1-IT1"	11
"AGAP11"	39
"AGAP12P"	223
"AGAP2"	9699
"AGAP2-AS1"	2
"AGAP3"	3030
"AGAP4"	293
"AGAP5"	92
"AGAP6"	193
"AGAP7P"	19
"AGAP9"	34
"AGBL1"	17
"AGBL1-AS1"	1
"AGBL2"	3
"AGBL3"	64
"AGBL4"	288
"AGBL4-IT1"	39
"AGBL5"	242
"AGBL5-AS1"	0
"AGER"	15
"AGFG1"	2205
"AGFG2"	434
"AGGF1"	1403
"AGK"	695
"AGL"	1092
"AGMAT"	66
"AGMO"	9
"AGO1"	1765
"AGO2"	2390
"AGO3"	596
"AGO4"	701
"AGPAT1"	1419
"AGPAT2"	96
"AGPAT3"	3188
"AGPAT4"	1412
"AGPAT4-IT1"	51
"AGPAT5"	873
"AGPS"	1034
"AGR2"	1
"AGR3"	1
"AGRN"	1258
"AGRP"	6
"AGT"	2404
"AGTPBP1"	2733
"AGTR1"	1
"AGTR2"	0
"AGTRAP"	50
"AGXT"	0
"AGXT2"	0
"AHCTF1"	2483
"AHCTF1P1"	6
"AHCY"	507
"AHCYL1"	7324
"AHCYL2"	2211
"AHDC1"	1914
"AHI1"	2553
"AHNAK"	14320
"AHNAK2"	3169
"AHR"	496
"AHRR"	193
"AHSA1"	1248
"AHSA2P"	411
"AHSG"	5
"AHSP"	0
"AICDA"	0
"AIDA"	986
"AIF1"	55
"AIF1L"	805
"AIFM1"	277
"AIFM2"	145
"AIFM3"	470
"AIG1"	635
"AIM2"	5
"AIMP1"	354
"AIMP2"	125
"AIP"	265
"AIPL1"	3
"AIRE"	20
"AIRN"	12
"AJAP1"	1031
"AJM1"	1195
"AJUBA"	19
"AK1"	480
"AK2"	485
"AK3"	1109
"AK4"	2167
"AK5"	7501
"AK6"	209
"AK7"	56
"AK8"	30
"AK9"	440
"AKAIN1"	20
"AKAP1"	908
"AKAP10"	1030
"AKAP11"	14382
"AKAP12"	7321
"AKAP13"	1723
"AKAP14"	2
"AKAP17A"	142
"AKAP2"	778
"AKAP3"	28
"AKAP4"	0
"AKAP5"	1789
"AKAP6"	8577
"AKAP7"	363
"AKAP8"	248
"AKAP8L"	903
"AKAP9"	5448
"AKIP1"	128
"AKIRIN1"	1119
"AKIRIN2"	801
"AKNA"	346
"AKNAD1"	5
"AKR1A1"	290
"AKR1B1"	714
"AKR1B10"	0
"AKR1B15"	0
"AKR1C1"	117
"AKR1C2"	74
"AKR1C3"	84
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	2
"AKR1D1"	0
"AKR1E2"	88
"AKR7A2"	430
"AKR7A2P1"	5
"AKR7A3"	25
"AKR7L"	18
"AKT1"	956
"AKT1S1"	396
"AKT2"	593
"AKT3"	8004
"AKTIP"	1079
"ALAD"	950
"ALAS1"	681
"ALAS2"	63
"ALB"	11
"ALCAM"	2295
"ALDH16A1"	65
"ALDH18A1"	409
"ALDH1A1"	529
"ALDH1A2"	52
"ALDH1A3"	145
"ALDH1B1"	161
"ALDH1L1"	939
"ALDH1L1-AS1"	0
"ALDH1L1-AS2"	30
"ALDH1L2"	314
"ALDH2"	2916
"ALDH3A1"	4
"ALDH3A2"	1156
"ALDH3B1"	22
"ALDH3B2"	0
"ALDH4A1"	813
"ALDH5A1"	2376
"ALDH6A1"	3627
"ALDH7A1"	1315
"ALDH8A1"	60
"ALDH9A1"	920
"ALDOA"	13710
"ALDOB"	4
"ALDOC"	7797
"ALG1"	173
"ALG10"	151
"ALG10B"	451
"ALG11"	308
"ALG12"	174
"ALG13"	673
"ALG14"	69
"ALG1L"	20
"ALG1L2"	0
"ALG1L9P"	100
"ALG2"	281
"ALG3"	94
"ALG5"	100
"ALG6"	187
"ALG8"	238
"ALG9"	563
"ALK"	228
"ALKAL1"	1
"ALKAL2"	15
"ALKBH1"	149
"ALKBH2"	73
"ALKBH3"	210
"ALKBH3-AS1"	0
"ALKBH4"	165
"ALKBH5"	2000
"ALKBH6"	183
"ALKBH7"	133
"ALKBH8"	214
"ALLC"	4
"ALMS1"	2828
"ALMS1-IT1"	27
"ALMS1P1"	68
"ALOX12"	0
"ALOX12-AS1"	45
"ALOX12B"	17
"ALOX12P2"	48
"ALOX15"	8
"ALOX15B"	37
"ALOX15P1"	22
"ALOX5"	76
"ALOX5AP"	52
"ALOXE3"	16
"ALPI"	0
"ALPK1"	74
"ALPK2"	1
"ALPK3"	149
"ALPL"	184
"ALPP"	0
"ALPPL2"	0
"ALS2"	1655
"ALS2CL"	127
"ALS2CR12"	140
"ALX1"	1
"ALX3"	3
"ALX4"	5
"ALYREF"	184
"AMACR"	136
"AMBN"	0
"AMBP"	0
"AMBRA1"	944
"AMD1"	1938
"AMDHD1"	10
"AMDHD2"	218
"AMELX"	0
"AMELY"	0
"AMER1"	250
"AMER2"	4980
"AMER3"	883
"AMFR"	1975
"AMH"	31
"AMHR2"	0
"AMIGO1"	1471
"AMIGO2"	211
"AMIGO3"	27
"AMMECR1"	160
"AMMECR1L"	339
"AMN"	4
"AMN1"	636
"AMOT"	2473
"AMOTL1"	1064
"AMOTL2"	718
"AMPD1"	0
"AMPD2"	1172
"AMPD3"	425
"AMPH"	3306
"AMT"	94
"AMTN"	0
"AMY1A"	0
"AMY1B"	0
"AMY1C"	0
"AMY2A"	27
"AMY2B"	630
"AMZ1"	268
"AMZ2"	946
"AMZ2P1"	359
"ANAPC1"	1205
"ANAPC10"	155
"ANAPC11"	232
"ANAPC13"	572
"ANAPC15"	148
"ANAPC16"	403
"ANAPC1P1"	1
"ANAPC2"	337
"ANAPC4"	426
"ANAPC5"	1149
"ANAPC7"	652
"ANG"	5
"ANGEL1"	673
"ANGEL2"	846
"ANGPT1"	97
"ANGPT2"	130
"ANGPT4"	5
"ANGPTL1"	93
"ANGPTL2"	76
"ANGPTL3"	0
"ANGPTL4"	201
"ANGPTL5"	4
"ANGPTL6"	10
"ANGPTL7"	4
"ANGPTL8"	1
"ANHX"	0
"ANK1"	659
"ANK2"	33512
"ANK3"	13408
"ANKAR"	261
"ANKDD1A"	353
"ANKDD1B"	16
"ANKEF1"	62
"ANKFN1"	55
"ANKFY1"	1566
"ANKH"	2974
"ANKHD1"	1037
"ANKHD1-EIF4EBP3"	979
"ANKIB1"	2287
"ANKK1"	8
"ANKLE1"	16
"ANKLE2"	786
"ANKMY1"	149
"ANKMY2"	753
"ANKRA2"	190
"ANKRD1"	3
"ANKRD10"	961
"ANKRD11"	4577
"ANKRD12"	5266
"ANKRD13A"	339
"ANKRD13B"	459
"ANKRD13C"	975
"ANKRD13D"	419
"ANKRD16"	179
"ANKRD17"	5961
"ANKRD18A"	241
"ANKRD18B"	247
"ANKRD18CP"	311
"ANKRD18DP"	60
"ANKRD19P"	216
"ANKRD2"	20
"ANKRD20A1"	79
"ANKRD20A11P"	3
"ANKRD20A12P"	41
"ANKRD20A19P"	21
"ANKRD20A2"	70
"ANKRD20A3"	229
"ANKRD20A4"	136
"ANKRD20A4-ANKRD20A20P"	526
"ANKRD20A5P"	124
"ANKRD20A8P"	32
"ANKRD20A9P"	9
"ANKRD22"	32
"ANKRD23"	86
"ANKRD24"	795
"ANKRD26"	1613
"ANKRD26P1"	2
"ANKRD26P3"	142
"ANKRD27"	669
"ANKRD28"	1339
"ANKRD29"	275
"ANKRD30A"	4
"ANKRD30B"	246
"ANKRD30BL"	208
"ANKRD30BP2"	1
"ANKRD30BP3"	0
"ANKRD31"	62
"ANKRD33"	3
"ANKRD33B"	2414
"ANKRD34A"	645
"ANKRD34B"	15
"ANKRD34C"	187
"ANKRD34C-AS1"	61
"ANKRD35"	130
"ANKRD36"	2727
"ANKRD36B"	2300
"ANKRD36BP1"	0
"ANKRD36BP2"	312
"ANKRD36C"	2731
"ANKRD37"	75
"ANKRD39"	120
"ANKRD40"	1876
"ANKRD42"	755
"ANKRD44"	343
"ANKRD44-IT1"	24
"ANKRD45"	199
"ANKRD46"	1213
"ANKRD49"	142
"ANKRD50"	1124
"ANKRD52"	1885
"ANKRD53"	1
"ANKRD54"	264
"ANKRD55"	78
"ANKRD6"	863
"ANKRD60"	0
"ANKRD61"	1
"ANKRD62"	77
"ANKRD62P1-PARP4P3"	12
"ANKRD63"	91
"ANKRD65"	87
"ANKRD66"	2
"ANKRD7"	49
"ANKRD9"	650
"ANKS1A"	816
"ANKS1B"	4301
"ANKS3"	175
"ANKS4B"	6
"ANKS6"	283
"ANKUB1"	1
"ANKZF1"	207
"ANLN"	1279
"ANO1"	31
"ANO1-AS2"	0
"ANO10"	460
"ANO2"	100
"ANO3"	1545
"ANO4"	537
"ANO5"	1849
"ANO6"	442
"ANO7"	28
"ANO8"	569
"ANO9"	0
"ANOS1"	916
"ANP32A"	1316
"ANP32A-IT1"	51
"ANP32AP1"	0
"ANP32B"	582
"ANP32C"	22
"ANP32D"	8
"ANP32E"	1523
"ANPEP"	15
"ANTXR1"	928
"ANTXR2"	110
"ANTXRL"	1
"ANTXRLP1"	1
"ANXA1"	153
"ANXA10"	0
"ANXA11"	1742
"ANXA13"	3
"ANXA2"	153
"ANXA2P1"	0
"ANXA2P2"	0
"ANXA2P3"	9
"ANXA2R"	4
"ANXA3"	116
"ANXA4"	219
"ANXA5"	693
"ANXA6"	3433
"ANXA7"	1450
"ANXA8"	3
"ANXA8L1"	0
"ANXA9"	1
"AOAH"	63
"AOAH-IT1"	2
"AOC1"	0
"AOC2"	57
"AOC3"	14
"AOC4P"	2
"AOX1"	22
"AOX3P-AOX2P"	0
"AP1AR"	369
"AP1B1"	1852
"AP1B1P1"	0
"AP1G1"	2316
"AP1G2"	357
"AP1M1"	1142
"AP1M2"	1
"AP1S1"	776
"AP1S2"	606
"AP1S3"	97
"AP2A1"	2788
"AP2A2"	2487
"AP2B1"	9151
"AP2M1"	5527
"AP2S1"	719
"AP3B1"	640
"AP3B2"	2001
"AP3D1"	2991
"AP3M1"	754
"AP3M2"	1730
"AP3S1"	847
"AP3S2"	737
"AP4B1"	399
"AP4B1-AS1"	1
"AP4E1"	359
"AP4M1"	116
"AP4S1"	718
"AP5B1"	558
"AP5M1"	1037
"AP5S1"	122
"AP5Z1"	263
"APAF1"	481
"APBA1"	5145
"APBA2"	3587
"APBA3"	93
"APBB1"	4474
"APBB1IP"	117
"APBB2"	1674
"APBB3"	347
"APC"	13379
"APC2"	6261
"APCDD1"	637
"APCDD1L"	0
"APCDD1L-AS1"	2
"APCS"	0
"APEH"	600
"APELA"	0
"APEX1"	588
"APEX2"	87
"APH1A"	431
"APH1B"	450
"API5"	1941
"APIP"	179
"APLF"	251
"APLN"	183
"APLNR"	465
"APLP1"	7733
"APLP2"	9500
"APMAP"	1170
"APOA1"	2
"APOA1-AS"	1
"APOA2"	1
"APOA4"	0
"APOA5"	0
"APOB"	31
"APOBEC1"	0
"APOBEC2"	0
"APOBEC3A"	0
"APOBEC3A_B"	0
"APOBEC3B"	0
"APOBEC3B-AS1"	0
"APOBEC3C"	19
"APOBEC3D"	6
"APOBEC3F"	22
"APOBEC3G"	13
"APOBEC3H"	0
"APOBEC4"	0
"APOBR"	12
"APOC1"	40
"APOC1P1"	0
"APOC2"	8
"APOC3"	0
"APOC4"	0
"APOC4-APOC2"	8
"APOD"	1789
"APOE"	4038
"APOF"	0
"APOH"	0
"APOL1"	79
"APOL2"	888
"APOL3"	53
"APOL4"	16
"APOL5"	1
"APOL6"	313
"APOLD1"	1505
"APOM"	7
"APOO"	267
"APOOL"	1130
"APOOP5"	0
"APOPT1"	260
"APP"	27422
"APPBP2"	1829
"APPL1"	1751
"APPL2"	722
"APRT"	119
"APTR"	97
"APTX"	345
"AQP1"	600
"AQP10"	0
"AQP11"	93
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	6
"AQP4"	17407
"AQP4-AS1"	83
"AQP5"	8
"AQP6"	4
"AQP7"	2
"AQP7P1"	22
"AQP7P3"	10
"AQP8"	2
"AQP9"	97
"AQR"	1065
"AR"	104
"ARAF"	201
"ARAP1"	634
"ARAP1-AS2"	0
"ARAP2"	3973
"ARAP3"	132
"ARC"	231
"ARCN1"	2034
"AREG"	0
"AREL1"	1093
"ARF1"	3895
"ARF3"	9395
"ARF4"	881
"ARF4-AS1"	14
"ARF5"	1037
"ARF6"	666
"ARFGAP1"	830
"ARFGAP2"	1081
"ARFGAP3"	437
"ARFGEF1"	2130
"ARFGEF2"	2993
"ARFGEF3"	8004
"ARFIP1"	358
"ARFIP2"	463
"ARFRP1"	334
"ARG1"	19
"ARG2"	165
"ARGFX"	0
"ARGFXP2"	0
"ARGLU1"	1989
"ARHGAP1"	1043
"ARHGAP10"	255
"ARHGAP11A"	43
"ARHGAP11B"	12
"ARHGAP12"	1340
"ARHGAP15"	30
"ARHGAP17"	245
"ARHGAP18"	138
"ARHGAP19"	188
"ARHGAP19-SLIT1"	209
"ARHGAP20"	1157
"ARHGAP21"	8933
"ARHGAP22"	228
"ARHGAP22-IT1"	9
"ARHGAP23"	2570
"ARHGAP24"	139
"ARHGAP25"	76
"ARHGAP26"	5409
"ARHGAP26-AS1"	0
"ARHGAP26-IT1"	39
"ARHGAP27"	131
"ARHGAP27P1"	117
"ARHGAP27P1-BPTFP1-KPNA2P3"	333
"ARHGAP27P2"	13
"ARHGAP28"	79
"ARHGAP29"	744
"ARHGAP30"	48
"ARHGAP31"	864
"ARHGAP31-AS1"	0
"ARHGAP32"	8348
"ARHGAP33"	1024
"ARHGAP35"	6952
"ARHGAP36"	54
"ARHGAP39"	812
"ARHGAP4"	125
"ARHGAP40"	0
"ARHGAP42"	421
"ARHGAP44"	1850
"ARHGAP45"	108
"ARHGAP5"	11061
"ARHGAP5-AS1"	85
"ARHGAP6"	104
"ARHGAP8"	8
"ARHGAP9"	64
"ARHGDIA"	2465
"ARHGDIB"	163
"ARHGDIG"	776
"ARHGEF1"	232
"ARHGEF10"	592
"ARHGEF10L"	496
"ARHGEF11"	2853
"ARHGEF12"	9870
"ARHGEF15"	48
"ARHGEF16"	10
"ARHGEF17"	2011
"ARHGEF18"	762
"ARHGEF19"	3
"ARHGEF2"	1785
"ARHGEF25"	1630
"ARHGEF26"	671
"ARHGEF26-AS1"	228
"ARHGEF28"	488
"ARHGEF3"	1598
"ARHGEF3-AS1"	0
"ARHGEF33"	158
"ARHGEF34P"	6
"ARHGEF35"	4
"ARHGEF37"	329
"ARHGEF38"	1
"ARHGEF38-IT1"	0
"ARHGEF39"	2
"ARHGEF4"	2542
"ARHGEF40"	340
"ARHGEF5"	40
"ARHGEF6"	827
"ARHGEF7"	3954
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	21
"ARHGEF9"	5860
"ARHGEF9-IT1"	18
"ARID1A"	2433
"ARID1B"	2377
"ARID2"	829
"ARID3A"	62
"ARID3B"	50
"ARID3C"	9
"ARID4A"	1609
"ARID4B"	1779
"ARID5A"	214
"ARID5B"	2496
"ARIH1"	2023
"ARIH2"	860
"ARIH2OS"	9
"ARL1"	1540
"ARL10"	388
"ARL11"	5
"ARL13A"	0
"ARL13B"	189
"ARL14"	0
"ARL14EP"	715
"ARL14EPL"	0
"ARL15"	443
"ARL16"	198
"ARL17A"	474
"ARL17B"	193
"ARL2"	333
"ARL2-SNX15"	337
"ARL2BP"	957
"ARL3"	835
"ARL4A"	697
"ARL4C"	1455
"ARL4D"	107
"ARL5A"	829
"ARL5B"	977
"ARL5C"	2
"ARL6"	639
"ARL6IP1"	6310
"ARL6IP4"	802
"ARL6IP5"	1892
"ARL6IP6"	119
"ARL8A"	1306
"ARL8B"	3102
"ARL9"	17
"ARMC1"	1074
"ARMC10"	638
"ARMC12"	15
"ARMC2"	340
"ARMC2-AS1"	0
"ARMC3"	31
"ARMC4"	24
"ARMC4P1"	14
"ARMC5"	221
"ARMC6"	269
"ARMC7"	146
"ARMC8"	1027
"ARMC9"	566
"ARMCX1"	563
"ARMCX2"	830
"ARMCX3"	1973
"ARMCX4"	1090
"ARMCX5"	223
"ARMCX5-GPRASP2"	2230
"ARMCX6"	98
"ARMS2"	1
"ARMT1"	365
"ARNT"	665
"ARNT2"	11083
"ARNTL"	730
"ARNTL2"	767
"ARNTL2-AS1"	0
"ARPC1A"	1028
"ARPC1B"	116
"ARPC2"	1441
"ARPC3"	880
"ARPC4"	668
"ARPC4-TTLL3"	374
"ARPC5"	883
"ARPC5L"	539
"ARPIN"	666
"ARPP19"	7878
"ARPP21"	3394
"ARR3"	0
"ARRB1"	5302
"ARRB2"	675
"ARRDC1"	118
"ARRDC1-AS1"	97
"ARRDC2"	417
"ARRDC3"	830
"ARRDC3-AS1"	13
"ARRDC4"	474
"ARRDC5"	3
"ARSA"	319
"ARSB"	361
"ARSD"	171
"ARSD-AS1"	5
"ARSE"	32
"ARSF"	29
"ARSG"	186
"ARSH"	0
"ARSI"	19
"ARSJ"	154
"ARSK"	197
"ART1"	0
"ART3"	81
"ART4"	0
"ART5"	0
"ARTN"	12
"ARV1"	266
"ARVCF"	417
"ARX"	229
"AS-PTPRE"	0
"AS3MT"	60
"ASAH1"	1551
"ASAH2"	37
"ASAH2B"	141
"ASAP1"	2553
"ASAP1-IT1"	26
"ASAP1-IT2"	22
"ASAP2"	1211
"ASAP3"	312
"ASB1"	1262
"ASB10"	0
"ASB11"	0
"ASB12"	1
"ASB13"	306
"ASB14"	2
"ASB15"	0
"ASB16"	8
"ASB16-AS1"	40
"ASB17"	0
"ASB18"	10
"ASB2"	195
"ASB3"	380
"ASB4"	50
"ASB5"	18
"ASB6"	588
"ASB7"	363
"ASB8"	570
"ASB9"	3
"ASB9P1"	0
"ASCC1"	394
"ASCC2"	241
"ASCC3"	1064
"ASCL1"	109
"ASCL2"	6
"ASCL3"	0
"ASCL4"	0
"ASCL5"	2
"ASDURF"	94
"ASF1A"	362
"ASF1B"	1
"ASGR1"	61
