gene/TE	../../BAM/CGND_13028/HRA-00250_PE.bam
"ANXA6"	4813
"ANXA7"	2255
"ANXA8"	0
"ANXA8L1"	0
"ANXA9"	2
"AOAH"	168
"AOAH-IT1"	7
"AOC1"	0
"AOC2"	84
"AOC3"	44
"AOC4P"	0
"AOX1"	39
"AOX3P-AOX2P"	2
"AP1AR"	593
"AP1B1"	2188
"AP1B1P1"	0
"AP1G1"	3237
"AP1G2"	239
"AP1M1"	1165
"AP1M2"	3
"AP1S1"	807
"AP1S2"	1108
"AP1S3"	85
"AP2A1"	2681
"AP2A2"	2121
"AP2B1"	11363
"AP2M1"	5287
"AP2S1"	741
"AP3B1"	1117
"AP3B2"	2051
"AP3D1"	2674
"AP3M1"	1032
"AP3M2"	2121
"AP3S1"	1047
"AP3S2"	873
"AP4B1"	497
"AP4B1-AS1"	4
"AP4E1"	595
"AP4M1"	116
"AP4S1"	713
"AP5B1"	619
"AP5M1"	1901
"AP5S1"	140
"AP5Z1"	234
"APAF1"	614
"APBA1"	4996
"APBA2"	3464
"APBA3"	102
"APBB1"	4271
"APBB1IP"	321
"APBB2"	2024
"APBB3"	341
"APC"	23834
"APC2"	6599
"APCDD1"	464
"APCDD1L"	0
"APCDD1L-AS1"	4
"APCS"	0
"APEH"	871
"APELA"	0
"APEX1"	764
"APEX2"	105
"APH1A"	639
"APH1B"	712
"API5"	2866
"APIP"	415
"APLF"	412
"APLN"	407
"APLNR"	4229
"APLP1"	5761
"APLP2"	10388
"APMAP"	1659
"APOA1"	2
"APOA1-AS"	1
"APOA2"	0
"APOA4"	0
"APOA5"	0
"APOB"	35
"APOBEC1"	0
"APOBEC2"	0
"APOBEC3A"	0
"APOBEC3A_B"	0
"APOBEC3B"	0
"APOBEC3B-AS1"	0
"APOBEC3C"	30
"APOBEC3D"	5
"APOBEC3F"	23
"APOBEC3G"	44
"APOBEC3H"	1
"APOBEC4"	0
"APOBR"	22
"APOC1"	215
"APOC1P1"	2
"APOC2"	61
"APOC3"	0
"APOC4"	0
"APOC4-APOC2"	61
"APOD"	1602
"APOE"	5664
"APOF"	0
"APOH"	0
"APOL1"	92
"APOL2"	1206
"APOL3"	118
"APOL4"	172
"APOL5"	2
"APOL6"	1571
"APOLD1"	1000
"APOM"	11
"APOO"	414
"APOOL"	1208
"APOOP5"	0
"APOPT1"	343
"APP"	27235
"APPBP2"	2818
"APPL1"	2814
"APPL2"	1050
"APRT"	151
"APTR"	118
"APTX"	422
"AQP1"	3043
"AQP10"	0
"AQP11"	112
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	3
"AQP4"	50442
"AQP4-AS1"	128
"AQP5"	15
"AQP6"	17
"AQP7"	3
"AQP7P1"	10
"AQP7P3"	11
"AQP8"	4
"AQP9"	57
"AQR"	1893
"AR"	187
"ARAF"	236
"ARAP1"	696
"ARAP1-AS2"	0
"ARAP2"	6549
"ARAP3"	122
"ARC"	162
"ARCN1"	2740
"AREG"	2
"AREL1"	1288
"ARF1"	4274
"ARF3"	9189
"ARF4"	1140
"ARF4-AS1"	10
"ARF5"	1122
"ARF6"	790
"ARFGAP1"	711
"ARFGAP2"	1177
"ARFGAP3"	826
"ARFGEF1"	3586
"ARFGEF2"	4965
"ARFGEF3"	7950
"ARFIP1"	606
"ARFIP2"	684
"ARFRP1"	280
"ARG1"	8
"ARG2"	284
"ARGFX"	1
"ARGFXP2"	0
"ARGLU1"	2241
"ARHGAP1"	1150
"ARHGAP10"	436
"ARHGAP11A"	52
"ARHGAP11B"	15
"ARHGAP12"	2359
"ARHGAP15"	86
"ARHGAP17"	433
"ARHGAP18"	286
"ARHGAP19"	288
"ARHGAP19-SLIT1"	195
"ARHGAP20"	1287
"ARHGAP21"	13381
"ARHGAP22"	287
"ARHGAP22-IT1"	9
"ARHGAP23"	1850
"ARHGAP24"	241
"ARHGAP25"	118
"ARHGAP26"	6532
"ARHGAP26-AS1"	1
"ARHGAP26-IT1"	65
"ARHGAP27"	169
"ARHGAP27P1"	69
"ARHGAP27P1-BPTFP1-KPNA2P3"	432
"ARHGAP27P2"	5
"ARHGAP28"	119
"ARHGAP29"	1512
"ARHGAP30"	137
"ARHGAP31"	1014
"ARHGAP31-AS1"	4
"ARHGAP32"	11483
"ARHGAP33"	622
"ARHGAP35"	7295
"ARHGAP36"	15
"ARHGAP39"	903
"ARHGAP4"	158
"ARHGAP40"	0
"ARHGAP42"	529
"ARHGAP44"	1963
"ARHGAP45"	164
"ARHGAP5"	14506
"ARHGAP5-AS1"	111
"ARHGAP6"	132
"ARHGAP8"	9
"ARHGAP9"	116
"ARHGDIA"	2277
"ARHGDIB"	464
"ARHGDIG"	689
"ARHGEF1"	215
"ARHGEF10"	965
"ARHGEF10L"	678
"ARHGEF11"	2952
"ARHGEF12"	14342
"ARHGEF15"	36
"ARHGEF16"	11
"ARHGEF17"	2694
"ARHGEF18"	780
"ARHGEF19"	10
"ARHGEF2"	1827
"ARHGEF25"	1536
"ARHGEF26"	1205
"ARHGEF26-AS1"	319
"ARHGEF28"	688
"ARHGEF3"	2434
"ARHGEF3-AS1"	0
"ARHGEF33"	182
"ARHGEF34P"	4
"ARHGEF35"	4
"ARHGEF37"	451
"ARHGEF38"	0
"ARHGEF38-IT1"	0
"ARHGEF39"	5
"ARHGEF4"	2331
"ARHGEF40"	521
"ARHGEF5"	10
"ARHGEF6"	1521
"ARHGEF7"	5024
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	26
"ARHGEF9"	5939
"ARHGEF9-IT1"	29
"ARID1A"	2388
"ARID1B"	2367
"ARID2"	1294
"ARID3A"	56
"ARID3B"	55
"ARID3C"	7
"ARID4A"	2275
"ARID4B"	2628
"ARID5A"	283
"ARID5B"	3290
"ARIH1"	3141
"ARIH2"	1202
"ARIH2OS"	16
"ARL1"	2155
"ARL10"	458
"ARL11"	21
"ARL13A"	0
"ARL13B"	303
"ARL14"	0
"ARL14EP"	992
"ARL14EPL"	1
"ARL15"	581
"ARL16"	255
"ARL17A"	398
"ARL17B"	180
"ARL2"	437
"ARL2-SNX15"	415
"ARL2BP"	1153
"ARL3"	1240
"ARL4A"	924
"ARL4C"	1619
"ARL4D"	77
"ARL5A"	1266
"ARL5B"	1270
"ARL5C"	2
"ARL6"	916
"ARL6IP1"	10010
"ARL6IP4"	1019
"ARL6IP5"	2939
"ARL6IP6"	229
"ARL8A"	1159
"ARL8B"	4126
"ARL9"	16
"ARMC1"	1314
"ARMC10"	857
"ARMC12"	8
"ARMC2"	640
"ARMC2-AS1"	0
"ARMC3"	55
"ARMC4"	30
"ARMC4P1"	25
"ARMC5"	211
"ARMC6"	269
"ARMC7"	119
"ARMC8"	1696
"ARMC9"	938
"ARMCX1"	746
"ARMCX2"	987
"ARMCX3"	2663
"ARMCX4"	1403
"ARMCX5"	385
"ARMCX5-GPRASP2"	2870
"ARMCX6"	206
"ARMS2"	0
"ARMT1"	523
"ARNT"	1042
"ARNT2"	11077
"ARNTL"	1055
"ARNTL2"	913
"ARNTL2-AS1"	1
"ARPC1A"	1185
"ARPC1B"	250
"ARPC2"	2064
"ARPC3"	1434
"ARPC4"	760
"ARPC4-TTLL3"	462
"ARPC5"	1161
"ARPC5L"	608
"ARPIN"	694
"ARPP19"	12893
"ARPP21"	4123
"ARR3"	0
"ARRB1"	4878
"ARRB2"	660
"ARRDC1"	116
"ARRDC1-AS1"	122
"ARRDC2"	499
"ARRDC3"	1067
"ARRDC3-AS1"	23
"ARRDC4"	1475
"ARRDC5"	1
"ARSA"	323
"ARSB"	519
"ARSD"	206
"ARSD-AS1"	11
"ARSE"	16
"ARSF"	19
"ARSG"	243
"ARSH"	2
"ARSI"	117
"ARSJ"	119
"ARSK"	308
"ART1"	0
"ART3"	373
"ART4"	0
"ART5"	0
"ARTN"	3
"ARV1"	376
"ARVCF"	408
"ARX"	249
"AS-PTPRE"	0
"AS3MT"	76
"ASAH1"	2122
"ASAH2"	28
"ASAH2B"	288
"ASAP1"	2820
"ASAP1-IT1"	44
"ASAP1-IT2"	32
"ASAP2"	1404
"ASAP3"	748
"ASB1"	1298
"ASB10"	0
"ASB11"	4
"ASB12"	2
"ASB13"	485
"ASB14"	1
"ASB15"	0
"ASB16"	7
"ASB16-AS1"	26
"ASB17"	0
"ASB18"	7
"ASB2"	80
"ASB3"	617
"ASB4"	44
"ASB5"	7
"ASB6"	569
"ASB7"	473
"ASB8"	733
"ASB9"	3
"ASB9P1"	0
"ASCC1"	566
"ASCC2"	417
"ASCC3"	2428
"ASCL1"	199
"ASCL2"	5
