gene/TE	../../BAM/CGND_13234/HRA-01349_PE.bam
"AFTPH"	1217
"AGA"	85
"AGAP1"	5958
"AGAP1-IT1"	21
"AGAP11"	65
"AGAP12P"	19
"AGAP2"	11423
"AGAP2-AS1"	5
"AGAP3"	3597
"AGAP4"	329
"AGAP5"	93
"AGAP6"	253
"AGAP7P"	10
"AGAP9"	128
"AGBL1"	30
"AGBL1-AS1"	0
"AGBL2"	8
"AGBL3"	75
"AGBL4"	351
"AGBL4-IT1"	44
"AGBL5"	240
"AGBL5-AS1"	1
"AGER"	38
"AGFG1"	1521
"AGFG2"	466
"AGGF1"	1148
"AGK"	785
"AGL"	1124
"AGMAT"	72
"AGMO"	12
"AGO1"	1706
"AGO2"	2166
"AGO3"	516
"AGO4"	860
"AGPAT1"	1472
"AGPAT2"	140
"AGPAT3"	3086
"AGPAT4"	1206
"AGPAT4-IT1"	73
"AGPAT5"	661
"AGPS"	844
"AGR2"	0
"AGR3"	1
"AGRN"	1905
"AGRP"	3
"AGT"	2673
"AGTPBP1"	2401
"AGTR1"	0
"AGTR2"	0
"AGTRAP"	71
"AGXT"	1
"AGXT2"	0
"AHCTF1"	2017
"AHCTF1P1"	8
"AHCY"	645
"AHCYL1"	7310
"AHCYL2"	2165
"AHDC1"	1967
"AHI1"	2625
"AHNAK"	13266
"AHNAK2"	5053
"AHR"	418
"AHRR"	184
"AHSA1"	1160
"AHSA2P"	443
"AHSG"	8
"AHSP"	0
"AICDA"	0
"AIDA"	851
"AIF1"	22
"AIF1L"	771
"AIFM1"	341
"AIFM2"	193
"AIFM3"	955
"AIG1"	645
"AIM2"	1
"AIMP1"	344
"AIMP2"	99
"AIP"	302
"AIPL1"	1
"AIRE"	29
"AIRN"	5
"AJAP1"	968
"AJM1"	1188
"AJUBA"	34
"AK1"	674
"AK2"	622
"AK3"	838
"AK4"	1654
"AK5"	6174
"AK6"	188
"AK7"	50
"AK8"	43
"AK9"	362
"AKAIN1"	14
"AKAP1"	1233
"AKAP10"	1015
"AKAP11"	12505
"AKAP12"	9245
"AKAP13"	1617
"AKAP14"	2
"AKAP17A"	187
"AKAP2"	642
"AKAP3"	39
"AKAP4"	0
"AKAP5"	1465
"AKAP6"	9268
"AKAP7"	387
"AKAP8"	431
"AKAP8L"	1032
"AKAP9"	4589
"AKIP1"	139
"AKIRIN1"	1073
"AKIRIN2"	759
"AKNA"	427
"AKNAD1"	6
"AKR1A1"	326
"AKR1B1"	889
"AKR1B10"	0
"AKR1B15"	1
"AKR1C1"	165
"AKR1C2"	67
"AKR1C3"	79
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	0
"AKR1D1"	0
"AKR1E2"	181
"AKR7A2"	482
"AKR7A2P1"	3
"AKR7A3"	44
"AKR7L"	39
"AKT1"	1117
"AKT1S1"	408
"AKT2"	898
"AKT3"	7313
"AKTIP"	873
"ALAD"	1284
"ALAS1"	787
"ALAS2"	13
"ALB"	14
"ALCAM"	1654
"ALDH16A1"	82
"ALDH18A1"	463
"ALDH1A1"	655
"ALDH1A2"	41
"ALDH1A3"	285
"ALDH1B1"	191
"ALDH1L1"	1392
"ALDH1L1-AS1"	3
"ALDH1L1-AS2"	65
"ALDH1L2"	336
"ALDH2"	3079
"ALDH3A1"	0
"ALDH3A2"	1088
"ALDH3B1"	16
"ALDH3B2"	0
"ALDH4A1"	1208
"ALDH5A1"	2487
"ALDH6A1"	2951
"ALDH7A1"	1435
"ALDH8A1"	109
"ALDH9A1"	909
"ALDOA"	16170
"ALDOB"	3
"ALDOC"	10783
"ALG1"	145
"ALG10"	111
"ALG10B"	345
"ALG11"	296
"ALG12"	186
"ALG13"	658
"ALG14"	90
"ALG1L"	42
"ALG1L2"	8
"ALG1L9P"	166
"ALG2"	241
"ALG3"	87
"ALG5"	115
"ALG6"	150
"ALG8"	228
"ALG9"	529
"ALK"	242
"ALKAL1"	0
"ALKAL2"	6
"ALKBH1"	174
"ALKBH2"	78
"ALKBH3"	182
"ALKBH3-AS1"	0
"ALKBH4"	218
"ALKBH5"	2007
"ALKBH6"	229
"ALKBH7"	189
"ALKBH8"	248
"ALLC"	21
"ALMS1"	2710
"ALMS1-IT1"	31
"ALMS1P1"	36
"ALOX12"	0
"ALOX12-AS1"	63
"ALOX12B"	47
"ALOX12P2"	86
"ALOX15"	15
"ALOX15B"	37
"ALOX15P1"	47
"ALOX5"	36
"ALOX5AP"	9
"ALOXE3"	44
"ALPI"	0
"ALPK1"	41
"ALPK2"	4
"ALPK3"	187
"ALPL"	433
"ALPP"	0
"ALPPL2"	0
"ALS2"	1842
"ALS2CL"	364
"ALS2CR12"	132
"ALX1"	0
"ALX3"	7
"ALX4"	8
"ALYREF"	183
"AMACR"	194
"AMBN"	1
"AMBP"	1
"AMBRA1"	1112
"AMD1"	1468
"AMDHD1"	11
"AMDHD2"	279
"AMELX"	0
"AMELY"	0
"AMER1"	360
"AMER2"	3527
"AMER3"	1155
"AMFR"	2125
"AMH"	32
"AMHR2"	0
"AMIGO1"	1768
"AMIGO2"	105
"AMIGO3"	29
"AMMECR1"	124
"AMMECR1L"	320
"AMN"	1
"AMN1"	493
"AMOT"	2186
"AMOTL1"	1115
"AMOTL2"	741
"AMPD1"	0
"AMPD2"	1721
"AMPD3"	357
"AMPH"	3249
"AMT"	157
"AMTN"	0
"AMY1A"	10
"AMY1B"	10
"AMY1C"	0
"AMY2A"	28
"AMY2B"	743
"AMZ1"	315
"AMZ2"	1175
"AMZ2P1"	379
"ANAPC1"	1381
"ANAPC10"	155
"ANAPC11"	280
"ANAPC13"	510
"ANAPC15"	230
"ANAPC16"	419
"ANAPC1P1"	2
"ANAPC2"	460
"ANAPC4"	448
"ANAPC5"	1318
"ANAPC7"	706
"ANG"	9
"ANGEL1"	831
"ANGEL2"	667
"ANGPT1"	39
"ANGPT2"	27
"ANGPT4"	8
"ANGPTL1"	50
"ANGPTL2"	81
"ANGPTL3"	0
"ANGPTL4"	123
"ANGPTL5"	3
"ANGPTL6"	15
"ANGPTL7"	2
"ANGPTL8"	4
"ANHX"	0
"ANK1"	990
"ANK2"	33535
"ANK3"	12941
"ANKAR"	244
"ANKDD1A"	477
"ANKDD1B"	22
"ANKEF1"	54
"ANKFN1"	51
"ANKFY1"	1529
"ANKH"	3091
"ANKHD1"	1047
"ANKHD1-EIF4EBP3"	1022
"ANKIB1"	2083
"ANKK1"	15
"ANKLE1"	19
"ANKLE2"	936
"ANKMY1"	217
"ANKMY2"	883
"ANKRA2"	159
"ANKRD1"	0
"ANKRD10"	945
"ANKRD11"	4355
"ANKRD12"	4460
"ANKRD13A"	387
"ANKRD13B"	553
"ANKRD13C"	967
"ANKRD13D"	698
"ANKRD16"	316
"ANKRD17"	5219
"ANKRD18A"	209
"ANKRD18B"	286
"ANKRD18CP"	372
"ANKRD18DP"	59
"ANKRD19P"	264
"ANKRD2"	27
"ANKRD20A1"	63
"ANKRD20A11P"	6
"ANKRD20A12P"	44
"ANKRD20A19P"	12
"ANKRD20A2"	67
"ANKRD20A3"	187
"ANKRD20A4"	165
"ANKRD20A4-ANKRD20A20P"	527
"ANKRD20A5P"	177
"ANKRD20A8P"	35
"ANKRD20A9P"	12
"ANKRD22"	0
"ANKRD23"	127
"ANKRD24"	1206
"ANKRD26"	1530
"ANKRD26P1"	5
"ANKRD26P3"	95
"ANKRD27"	858
"ANKRD28"	1445
"ANKRD29"	287
"ANKRD30A"	17
"ANKRD30B"	366
"ANKRD30BL"	188
"ANKRD30BP2"	4
"ANKRD30BP3"	0
"ANKRD31"	51
"ANKRD33"	5
"ANKRD33B"	1745
"ANKRD34A"	738
"ANKRD34B"	14
"ANKRD34C"	227
"ANKRD34C-AS1"	58
"ANKRD35"	228
"ANKRD36"	3080
"ANKRD36B"	1521
"ANKRD36BP1"	0
"ANKRD36BP2"	333
"ANKRD36C"	2745
"ANKRD37"	57
"ANKRD39"	153
"ANKRD40"	1668
"ANKRD42"	665
"ANKRD44"	294
"ANKRD44-IT1"	31
"ANKRD45"	140
"ANKRD46"	988
"ANKRD49"	135
"ANKRD50"	939
"ANKRD52"	1897
"ANKRD53"	5
"ANKRD54"	370
"ANKRD55"	55
"ANKRD6"	633
"ANKRD60"	0
"ANKRD61"	3
"ANKRD62"	44
"ANKRD62P1-PARP4P3"	11
"ANKRD63"	88
"ANKRD65"	226
"ANKRD66"	2
"ANKRD7"	32
"ANKRD9"	739
"ANKS1A"	863
"ANKS1B"	4166
"ANKS3"	293
"ANKS4B"	3
"ANKS6"	451
"ANKUB1"	2
"ANKZF1"	377
"ANLN"	452
"ANO1"	85
"ANO1-AS2"	0
"ANO10"	508
"ANO2"	60
"ANO3"	1080
"ANO4"	501
"ANO5"	1612
"ANO6"	420
"ANO7"	25
"ANO8"	724
"ANO9"	0
"ANOS1"	603
"ANP32A"	1196
"ANP32A-IT1"	45
"ANP32AP1"	0
"ANP32B"	715
"ANP32C"	19
"ANP32D"	8
"ANP32E"	1250
"ANPEP"	27
"ANTXR1"	976
"ANTXR2"	88
"ANTXRL"	0
"ANTXRLP1"	0
"ANXA1"	104
"ANXA10"	0
"ANXA11"	1784
"ANXA13"	1
"ANXA2"	144
"ANXA2P1"	2
"ANXA2P2"	1
"ANXA2P3"	29
"ANXA2R"	7
"ANXA3"	78
"ANXA4"	187
"ANXA5"	573
"ANXA6"	4781
"ANXA7"	1551
"ANXA8"	3
"ANXA8L1"	0
"ANXA9"	1
"AOAH"	34
"AOAH-IT1"	6
"AOC1"	0
"AOC2"	66
"AOC3"	25
"AOC4P"	0
"AOX1"	30
"AOX3P-AOX2P"	5
"AP1AR"	368
"AP1B1"	2253
"AP1B1P1"	0
"AP1G1"	1953
"AP1G2"	644
"AP1M1"	1385
"AP1M2"	2
"AP1S1"	928
"AP1S2"	519
"AP1S3"	69
"AP2A1"	3462
"AP2A2"	2799
"AP2B1"	9217
"AP2M1"	7064
"AP2S1"	858
"AP3B1"	607
"AP3B2"	2651
"AP3D1"	3667
"AP3M1"	505
"AP3M2"	1843
"AP3S1"	720
"AP3S2"	679
"AP4B1"	430
"AP4B1-AS1"	0
"AP4E1"	325
"AP4M1"	132
"AP4S1"	570
"AP5B1"	745
"AP5M1"	880
"AP5S1"	171
"AP5Z1"	316
"APAF1"	331
"APBA1"	4865
"APBA2"	4802
"APBA3"	121
"APBB1"	5564
"APBB1IP"	55
"APBB2"	1615
"APBB3"	468
"APC"	12156
"APC2"	8299
"APCDD1"	728
"APCDD1L"	0
"APCDD1L-AS1"	15
"APCS"	0
"APEH"	938
"APELA"	0
"APEX1"	627
"APEX2"	75
"APH1A"	473
"APH1B"	388
"API5"	1553
"APIP"	178
"APLF"	240
"APLN"	199
"APLNR"	356
"APLP1"	7862
"APLP2"	9754
"APMAP"	1341
"APOA1"	0
"APOA1-AS"	1
"APOA2"	0
"APOA4"	0
"APOA5"	0
"APOB"	41
"APOBEC1"	0
"APOBEC2"	0
"APOBEC3A"	0
"APOBEC3A_B"	0
"APOBEC3B"	0
"APOBEC3B-AS1"	0
"APOBEC3C"	14
"APOBEC3D"	0
"APOBEC3F"	25
"APOBEC3G"	13
"APOBEC3H"	0
"APOBEC4"	0
"APOBR"	7
"APOC1"	39
"APOC1P1"	0
"APOC2"	12
"APOC3"	0
"APOC4"	0
"APOC4-APOC2"	12
"APOD"	1081
"APOE"	4962
"APOF"	0
"APOH"	0
"APOL1"	77
"APOL2"	791
"APOL3"	65
"APOL4"	10
"APOL5"	2
"APOL6"	207
"APOLD1"	1142
"APOM"	12
"APOO"	280
"APOOL"	832
"APOOP5"	0
"APOPT1"	281
"APP"	27651
"APPBP2"	1510
"APPL1"	1400
"APPL2"	695
"APRT"	140
"APTR"	68
"APTX"	369
"AQP1"	354
"AQP10"	0
"AQP11"	83
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	19
"AQP4"	10469
"AQP4-AS1"	83
"AQP5"	14
"AQP6"	13
"AQP7"	12
"AQP7P1"	102
"AQP7P3"	11
"AQP8"	3
"AQP9"	81
"AQR"	978
"AR"	123
"ARAF"	224
"ARAP1"	820
"ARAP1-AS2"	0
"ARAP2"	3343
"ARAP3"	227
"ARC"	326
"ARCN1"	1902
"AREG"	0
"AREL1"	1084
"ARF1"	4120
"ARF3"	9292
"ARF4"	664
"ARF4-AS1"	18
"ARF5"	1182
"ARF6"	474
"ARFGAP1"	1090
"ARFGAP2"	1469
"ARFGAP3"	438
"ARFGEF1"	2083
"ARFGEF2"	3547
"ARFGEF3"	7304
"ARFIP1"	310
"ARFIP2"	609
"ARFRP1"	374
"ARG1"	5
"ARG2"	145
"ARGFX"	1
"ARGFXP2"	0
"ARGLU1"	1752
"ARHGAP1"	1164
"ARHGAP10"	355
"ARHGAP11A"	41
"ARHGAP11B"	8
"ARHGAP12"	1104
"ARHGAP15"	18
"ARHGAP17"	320
"ARHGAP18"	123
"ARHGAP19"	161
"ARHGAP19-SLIT1"	217
"ARHGAP20"	1005
"ARHGAP21"	9282
"ARHGAP22"	196
"ARHGAP22-IT1"	18
"ARHGAP23"	2376
"ARHGAP24"	178
"ARHGAP25"	85
"ARHGAP26"	5824
"ARHGAP26-AS1"	0
"ARHGAP26-IT1"	36
"ARHGAP27"	119
"ARHGAP27P1"	163
"ARHGAP27P1-BPTFP1-KPNA2P3"	401
"ARHGAP27P2"	17
"ARHGAP28"	86
"ARHGAP29"	955
"ARHGAP30"	23
"ARHGAP31"	845
"ARHGAP31-AS1"	0
"ARHGAP32"	9672
"ARHGAP33"	960
"ARHGAP35"	7047
"ARHGAP36"	21
"ARHGAP39"	945
"ARHGAP4"	93
"ARHGAP40"	2
"ARHGAP42"	320
"ARHGAP44"	2095
"ARHGAP45"	55
"ARHGAP5"	7832
"ARHGAP5-AS1"	110
"ARHGAP6"	97
"ARHGAP8"	10
"ARHGAP9"	82
"ARHGDIA"	2783
"ARHGDIB"	137
"ARHGDIG"	1023
"ARHGEF1"	318
"ARHGEF10"	603
"ARHGEF10L"	703
"ARHGEF11"	3460
"ARHGEF12"	9726
"ARHGEF15"	29
"ARHGEF16"	41
"ARHGEF17"	2856
"ARHGEF18"	980
"ARHGEF19"	15
"ARHGEF2"	2536
"ARHGEF25"	1273
"ARHGEF26"	666
"ARHGEF26-AS1"	196
"ARHGEF28"	567
"ARHGEF3"	1535
"ARHGEF3-AS1"	0
"ARHGEF33"	161
"ARHGEF34P"	10
"ARHGEF35"	3
"ARHGEF37"	404
"ARHGEF38"	0
"ARHGEF38-IT1"	0
"ARHGEF39"	5
"ARHGEF4"	3587
"ARHGEF40"	550
"ARHGEF5"	19
"ARHGEF6"	699
"ARHGEF7"	4111
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	36
"ARHGEF9"	6172
"ARHGEF9-IT1"	19
"ARID1A"	2632
"ARID1B"	2311
"ARID2"	720
"ARID3A"	79
"ARID3B"	72
"ARID3C"	30
"ARID4A"	1444
"ARID4B"	1749
"ARID5A"	198
"ARID5B"	1902
"ARIH1"	1909
"ARIH2"	1189
"ARIH2OS"	15
"ARL1"	1314
"ARL10"	358
"ARL11"	2
"ARL13A"	0
"ARL13B"	172
"ARL14"	0
"ARL14EP"	565
"ARL14EPL"	0
"ARL15"	307
"ARL16"	298
"ARL17A"	327
"ARL17B"	270
"ARL2"	457
"ARL2-SNX15"	430
"ARL2BP"	762
"ARL3"	1055
"ARL4A"	541
"ARL4C"	1363
"ARL4D"	142
"ARL5A"	487
"ARL5B"	594
"ARL5C"	1
"ARL6"	522
"ARL6IP1"	5930
"ARL6IP4"	1240
"ARL6IP5"	1580
"ARL6IP6"	133
"ARL8A"	1247
"ARL8B"	2258
"ARL9"	20
"ARMC1"	742
"ARMC10"	618
"ARMC12"	15
"ARMC2"	415
"ARMC2-AS1"	0
"ARMC3"	32
"ARMC4"	29
"ARMC4P1"	13
"ARMC5"	261
"ARMC6"	305
"ARMC7"	180
"ARMC8"	980
"ARMC9"	743
"ARMCX1"	468
"ARMCX2"	871
"ARMCX3"	2003
"ARMCX4"	1369
"ARMCX5"	333
"ARMCX5-GPRASP2"	2282
"ARMCX6"	137
"ARMS2"	2
"ARMT1"	310
"ARNT"	659
"ARNT2"	11663
"ARNTL"	896
"ARNTL2"	669
"ARNTL2-AS1"	0
"ARPC1A"	1069
"ARPC1B"	90
"ARPC2"	1648
"ARPC3"	773
"ARPC4"	869
"ARPC4-TTLL3"	559
"ARPC5"	623
"ARPC5L"	685
"ARPIN"	580
"ARPP19"	6236
"ARPP21"	3813
"ARR3"	0
"ARRB1"	5648
"ARRB2"	794
"ARRDC1"	169
"ARRDC1-AS1"	162
"ARRDC2"	359
"ARRDC3"	496
"ARRDC3-AS1"	27
"ARRDC4"	617
"ARRDC5"	2
"ARSA"	415
"ARSB"	340
"ARSD"	144
"ARSD-AS1"	8
"ARSE"	35
"ARSF"	31
"ARSG"	271
"ARSH"	0
"ARSI"	25
"ARSJ"	78
"ARSK"	118
"ART1"	2
"ART3"	178
"ART4"	1
"ART5"	1
"ARTN"	9
"ARV1"	221
"ARVCF"	515
"ARX"	256
"AS-PTPRE"	1
"AS3MT"	81
"ASAH1"	1239
"ASAH2"	23
"ASAH2B"	140
"ASAP1"	2508
"ASAP1-IT1"	41
"ASAP1-IT2"	42
"ASAP2"	1314
"ASAP3"	401
"ASB1"	1198
"ASB10"	0
"ASB11"	1
"ASB12"	1
"ASB13"	406
"ASB14"	3
"ASB15"	0
"ASB16"	5
"ASB16-AS1"	51
"ASB17"	0
"ASB18"	21
"ASB2"	179
"ASB3"	332
"ASB4"	54
"ASB5"	20
"ASB6"	641
"ASB7"	326
"ASB8"	617
"ASB9"	3
"ASB9P1"	0
"ASCC1"	396
"ASCC2"	266
"ASCC3"	1024
"ASCL1"	171
"ASCL2"	7
"ASCL3"	0
"ASCL4"	0
"ASCL5"	7
"ASDURF"	106
"ASF1A"	319
"ASF1B"	2
