gene/TE	../../BAM/CGND_13096/HRA-01222_PE.bam
"ALOX12P2"	91
"ALOX15"	13
"ALOX15B"	12
"ALOX15P1"	28
"ALOX5"	41
"ALOX5AP"	20
"ALOXE3"	44
"ALPI"	0
"ALPK1"	47
"ALPK2"	4
"ALPK3"	240
"ALPL"	179
"ALPP"	0
"ALPPL2"	0
"ALS2"	2229
"ALS2CL"	83
"ALS2CR12"	129
"ALX1"	1
"ALX3"	3
"ALX4"	1
"ALYREF"	230
"AMACR"	328
"AMBN"	0
"AMBP"	0
"AMBRA1"	1154
"AMD1"	2989
"AMDHD1"	17
"AMDHD2"	349
"AMELX"	2
"AMELY"	0
"AMER1"	351
"AMER2"	5114
"AMER3"	1369
"AMFR"	2447
"AMH"	14
"AMHR2"	0
"AMIGO1"	2200
"AMIGO2"	235
"AMIGO3"	22
"AMMECR1"	179
"AMMECR1L"	413
"AMN"	2
"AMN1"	800
"AMOT"	2176
"AMOTL1"	1227
"AMOTL2"	934
"AMPD1"	0
"AMPD2"	1544
"AMPD3"	467
"AMPH"	3758
"AMT"	94
"AMTN"	0
"AMY1A"	1
"AMY1B"	1
"AMY1C"	0
"AMY2A"	34
"AMY2B"	728
"AMZ1"	215
"AMZ2"	1292
"AMZ2P1"	444
"ANAPC1"	1788
"ANAPC10"	187
"ANAPC11"	283
"ANAPC13"	734
"ANAPC15"	240
"ANAPC16"	434
"ANAPC1P1"	1
"ANAPC2"	493
"ANAPC4"	615
"ANAPC5"	1635
"ANAPC7"	917
"ANG"	9
"ANGEL1"	771
"ANGEL2"	909
"ANGPT1"	65
"ANGPT2"	53
"ANGPT4"	10
"ANGPTL1"	55
"ANGPTL2"	145
"ANGPTL3"	0
"ANGPTL4"	67
"ANGPTL5"	3
"ANGPTL6"	15
"ANGPTL7"	6
"ANGPTL8"	2
"ANHX"	0
"ANK1"	962
"ANK2"	40583
"ANK3"	16818
"ANKAR"	251
"ANKDD1A"	312
"ANKDD1B"	25
"ANKEF1"	70
"ANKFN1"	60
"ANKFY1"	1851
"ANKH"	4443
"ANKHD1"	1131
"ANKHD1-EIF4EBP3"	1098
"ANKIB1"	2530
"ANKK1"	4
"ANKLE1"	12
"ANKLE2"	1089
"ANKMY1"	181
"ANKMY2"	973
"ANKRA2"	214
"ANKRD1"	1
"ANKRD10"	879
"ANKRD11"	4561
"ANKRD12"	5880
"ANKRD13A"	438
"ANKRD13B"	560
"ANKRD13C"	1238
"ANKRD13D"	608
"ANKRD16"	296
"ANKRD17"	6380
"ANKRD18A"	174
"ANKRD18B"	288
"ANKRD18CP"	253
"ANKRD18DP"	82
"ANKRD19P"	210
"ANKRD2"	21
"ANKRD20A1"	104
"ANKRD20A11P"	16
"ANKRD20A12P"	44
"ANKRD20A19P"	5
"ANKRD20A2"	61
"ANKRD20A3"	224
"ANKRD20A4"	182
"ANKRD20A4-ANKRD20A20P"	590
"ANKRD20A5P"	199
"ANKRD20A8P"	30
"ANKRD20A9P"	1
"ANKRD22"	1
"ANKRD23"	111
"ANKRD24"	1125
"ANKRD26"	1564
"ANKRD26P1"	2
"ANKRD26P3"	156
"ANKRD27"	938
"ANKRD28"	1992
"ANKRD29"	374
"ANKRD30A"	3
"ANKRD30B"	277
"ANKRD30BL"	336
"ANKRD30BP2"	3
"ANKRD30BP3"	0
"ANKRD31"	49
"ANKRD33"	3
"ANKRD33B"	2550
"ANKRD34A"	1008
"ANKRD34B"	16
"ANKRD34C"	398
"ANKRD34C-AS1"	63
"ANKRD35"	148
"ANKRD36"	3920
"ANKRD36B"	1064
"ANKRD36BP1"	0
"ANKRD36BP2"	413
"ANKRD36C"	2864
"ANKRD37"	150
"ANKRD39"	159
"ANKRD40"	2119
"ANKRD42"	790
"ANKRD44"	441
"ANKRD44-IT1"	35
"ANKRD45"	141
"ANKRD46"	1633
"ANKRD49"	131
"ANKRD50"	1618
"ANKRD52"	2563
"ANKRD53"	4
"ANKRD54"	375
"ANKRD55"	99
"ANKRD6"	840
"ANKRD60"	3
"ANKRD61"	2
"ANKRD62"	72
"ANKRD62P1-PARP4P3"	11
"ANKRD63"	96
"ANKRD65"	208
"ANKRD66"	3
"ANKRD7"	54
"ANKRD9"	728
"ANKS1A"	999
"ANKS1B"	5096
"ANKS3"	282
"ANKS4B"	1
"ANKS6"	428
"ANKUB1"	2
"ANKZF1"	299
"ANLN"	958
"ANO1"	45
"ANO1-AS2"	0
"ANO10"	587
"ANO2"	38
"ANO3"	2004
"ANO4"	795
"ANO5"	2084
"ANO6"	411
"ANO7"	49
"ANO8"	727
"ANO9"	2
"ANOS1"	866
"ANP32A"	1457
"ANP32A-IT1"	61
"ANP32AP1"	0
"ANP32B"	571
"ANP32C"	26
"ANP32D"	4
"ANP32E"	1290
"ANPEP"	8
"ANTXR1"	906
"ANTXR2"	113
"ANTXRL"	0
"ANTXRLP1"	0
"ANXA1"	108
"ANXA10"	0
"ANXA11"	2025
"ANXA13"	1
"ANXA2"	81
"ANXA2P1"	0
"ANXA2P2"	0
"ANXA2P3"	14
"ANXA2R"	13
"ANXA3"	46
"ANXA4"	247
"ANXA5"	517
"ANXA6"	6084
"ANXA7"	1770
"ANXA8"	1
"ANXA8L1"	0
"ANXA9"	5
"AOAH"	111
"AOAH-IT1"	4
"AOC1"	0
"AOC2"	55
"AOC3"	12
"AOC4P"	1
"AOX1"	29
"AOX3P-AOX2P"	3
"AP1AR"	585
"AP1B1"	2423
"AP1B1P1"	0
"AP1G1"	3091
"AP1G2"	340
"AP1M1"	1216
"AP1M2"	1
"AP1S1"	1256
"AP1S2"	896
"AP1S3"	95
"AP2A1"	3850
"AP2A2"	3340
"AP2B1"	11453
"AP2M1"	8274
"AP2S1"	1020
"AP3B1"	621
"AP3B2"	2900
"AP3D1"	3613
"AP3M1"	790
"AP3M2"	2485
"AP3S1"	1082
"AP3S2"	830
"AP4B1"	481
"AP4B1-AS1"	4
"AP4E1"	470
"AP4M1"	184
"AP4S1"	898
"AP5B1"	755
"AP5M1"	1296
"AP5S1"	172
"AP5Z1"	339
"APAF1"	451
"APBA1"	5589
"APBA2"	4852
"APBA3"	129
"APBB1"	6744
"APBB1IP"	122
"APBB2"	2244
"APBB3"	596
"APC"	17389
"APC2"	7610
"APCDD1"	620
"APCDD1L"	0
"APCDD1L-AS1"	4
"APCS"	0
"APEH"	1053
"APELA"	1
"APEX1"	739
"APEX2"	118
"APH1A"	500
"APH1B"	495
"API5"	2509
"APIP"	218
"APLF"	231
"APLN"	148
"APLNR"	314
"APLP1"	10155
"APLP2"	11494
"APMAP"	1717
"APOA1"	2
"APOA1-AS"	2
"APOA2"	0
"APOA4"	0
"APOA5"	1
"APOB"	31
"APOBEC1"	0
"APOBEC2"	0
"APOBEC3A"	0
"APOBEC3A_B"	0
"APOBEC3B"	1
"APOBEC3B-AS1"	0
"APOBEC3C"	9
"APOBEC3D"	4
"APOBEC3F"	10
"APOBEC3G"	9
"APOBEC3H"	0
"APOBEC4"	0
"APOBR"	12
"APOC1"	65
"APOC1P1"	0
"APOC2"	8
"APOC3"	0
"APOC4"	0
"APOC4-APOC2"	8
"APOD"	1061
"APOE"	4244
"APOF"	0
"APOH"	0
"APOL1"	34
"APOL2"	883
"APOL3"	57
"APOL4"	7
"APOL5"	3
"APOL6"	180
"APOLD1"	398
"APOM"	6
"APOO"	371
"APOOL"	1194
"APOOP5"	0
"APOPT1"	342
"APP"	33039
"APPBP2"	2469
"APPL1"	2164
"APPL2"	710
"APRT"	190
"APTR"	100
"APTX"	449
"AQP1"	54
"AQP10"	0
"AQP11"	148
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	10
"AQP4"	9247
"AQP4-AS1"	81
"AQP5"	15
"AQP6"	14
"AQP7"	9
"AQP7P1"	20
"AQP7P3"	4
"AQP8"	3
"AQP9"	115
"AQR"	1328
"AR"	165
"ARAF"	235
"ARAP1"	726
"ARAP1-AS2"	0
"ARAP2"	4157
"ARAP3"	104
"ARC"	595
"ARCN1"	2475
"AREG"	1
"AREL1"	1380
"ARF1"	4770
"ARF3"	11878
"ARF4"	1032
"ARF4-AS1"	7
"ARF5"	1540
"ARF6"	748
"ARFGAP1"	1063
"ARFGAP2"	1509
"ARFGAP3"	464
"ARFGEF1"	2792
"ARFGEF2"	4017
"ARFGEF3"	9492
"ARFIP1"	375
"ARFIP2"	761
"ARFRP1"	433
"ARG1"	5
"ARG2"	303
"ARGFX"	1
"ARGFXP2"	0
"ARGLU1"	1617
"ARHGAP1"	1382
"ARHGAP10"	505
"ARHGAP11A"	69
"ARHGAP11B"	13
"ARHGAP12"	1525
"ARHGAP15"	18
"ARHGAP17"	290
"ARHGAP18"	114
"ARHGAP19"	141
"ARHGAP19-SLIT1"	205
"ARHGAP20"	1821
"ARHGAP21"	11400
"ARHGAP22"	304
"ARHGAP22-IT1"	25
"ARHGAP23"	2489
"ARHGAP24"	176
"ARHGAP25"	108
"ARHGAP26"	6659
"ARHGAP26-AS1"	0
"ARHGAP26-IT1"	48
"ARHGAP27"	177
"ARHGAP27P1"	139
"ARHGAP27P1-BPTFP1-KPNA2P3"	392
"ARHGAP27P2"	5
"ARHGAP28"	83
"ARHGAP29"	954
"ARHGAP30"	31
"ARHGAP31"	703
"ARHGAP31-AS1"	2
"ARHGAP32"	11032
"ARHGAP33"	1171
"ARHGAP35"	8185
"ARHGAP36"	28
"ARHGAP39"	790
"ARHGAP4"	75
"ARHGAP40"	0
"ARHGAP42"	296
"ARHGAP44"	2394
"ARHGAP45"	68
"ARHGAP5"	9760
"ARHGAP5-AS1"	93
"ARHGAP6"	80
"ARHGAP8"	6
"ARHGAP9"	74
"ARHGDIA"	2912
"ARHGDIB"	138
"ARHGDIG"	1417
"ARHGEF1"	267
"ARHGEF10"	662
"ARHGEF10L"	706
"ARHGEF11"	3964
"ARHGEF12"	12519
"ARHGEF15"	44
"ARHGEF16"	23
"ARHGEF17"	2484
"ARHGEF18"	873
"ARHGEF19"	5
"ARHGEF2"	2901
"ARHGEF25"	2455
"ARHGEF26"	615
"ARHGEF26-AS1"	187
"ARHGEF28"	533
"ARHGEF3"	2460
"ARHGEF3-AS1"	0
"ARHGEF33"	167
"ARHGEF34P"	3
"ARHGEF35"	1
"ARHGEF37"	425
"ARHGEF38"	0
"ARHGEF38-IT1"	0
"ARHGEF39"	7
"ARHGEF4"	3315
"ARHGEF40"	480
"ARHGEF5"	6
"ARHGEF6"	815
"ARHGEF7"	5818
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	21
"ARHGEF9"	8240
"ARHGEF9-IT1"	18
"ARID1A"	2515
"ARID1B"	2519
"ARID2"	904
"ARID3A"	77
"ARID3B"	72
"ARID3C"	30
"ARID4A"	1993
"ARID4B"	1888
"ARID5A"	136
"ARID5B"	2568
"ARIH1"	2724
"ARIH2"	1324
"ARIH2OS"	13
"ARL1"	1808
"ARL10"	529
"ARL11"	10
"ARL13A"	0
"ARL13B"	172
"ARL14"	0
"ARL14EP"	825
"ARL14EPL"	0
"ARL15"	527
"ARL16"	310
"ARL17A"	495
"ARL17B"	253
"ARL2"	468
"ARL2-SNX15"	435
"ARL2BP"	1122
"ARL3"	1273
"ARL4A"	539
"ARL4C"	1989
"ARL4D"	248
"ARL5A"	979
"ARL5B"	1068
"ARL5C"	8
"ARL6"	873
"ARL6IP1"	9113
"ARL6IP4"	1067
"ARL6IP5"	2712
"ARL6IP6"	140
"ARL8A"	1529
"ARL8B"	4007
"ARL9"	32
"ARMC1"	1306
"ARMC10"	794
"ARMC12"	4
"ARMC2"	435
"ARMC2-AS1"	0
"ARMC3"	34
"ARMC4"	38
"ARMC4P1"	11
"ARMC5"	297
"ARMC6"	397
"ARMC7"	154
"ARMC8"	1408
"ARMC9"	707
"ARMCX1"	577
"ARMCX2"	1087
"ARMCX3"	3125
"ARMCX4"	1300
"ARMCX5"	309
"ARMCX5-GPRASP2"	3149
"ARMCX6"	145
"ARMS2"	2
"ARMT1"	479
"ARNT"	923
"ARNT2"	13266
"ARNTL"	1047
"ARNTL2"	917
"ARNTL2-AS1"	0
"ARPC1A"	1435
"ARPC1B"	96
"ARPC2"	2081
"ARPC3"	1205
"ARPC4"	990
"ARPC4-TTLL3"	519
"ARPC5"	1091
"ARPC5L"	922
"ARPIN"	601
"ARPP19"	13974
"ARPP21"	5081
"ARR3"	0
"ARRB1"	5912
"ARRB2"	937
"ARRDC1"	179
"ARRDC1-AS1"	121
"ARRDC2"	330
"ARRDC3"	855
"ARRDC3-AS1"	13
"ARRDC4"	550
"ARRDC5"	7
"ARSA"	459
"ARSB"	434
"ARSD"	165
"ARSD-AS1"	1
"ARSE"	31
"ARSF"	38
"ARSG"	294
"ARSH"	0
"ARSI"	21
"ARSJ"	85
"ARSK"	163
"ART1"	0
"ART3"	100
"ART4"	1
"ART5"	0
"ARTN"	7
"ARV1"	377
"ARVCF"	548
"ARX"	337
"AS-PTPRE"	0
"AS3MT"	52
"ASAH1"	1513
"ASAH2"	7
"ASAH2B"	305
"ASAP1"	3568
"ASAP1-IT1"	54
"ASAP1-IT2"	35
"ASAP2"	1778
"ASAP3"	257
"ASB1"	1714
"ASB10"	0
"ASB11"	0
"ASB12"	1
"ASB13"	574
"ASB14"	3
"ASB15"	1
"ASB16"	6
"ASB16-AS1"	42
"ASB17"	0
"ASB18"	8
"ASB2"	278
"ASB3"	385
"ASB4"	48
"ASB5"	8
"ASB6"	737
"ASB7"	408
"ASB8"	744
"ASB9"	2
"ASB9P1"	0
"ASCC1"	450
"ASCC2"	231
"ASCC3"	1294
"ASCL1"	198
"ASCL2"	5
"ASCL3"	0
"ASCL4"	3
