gene/TE	../../STAR_v252_mapping/CGND_12893/HRA-00350-b38_PE.bam
"AGAP9"	60
"AGBL1"	17
"AGBL1-AS1"	0
"AGBL2"	8
"AGBL3"	149
"AGBL4"	293
"AGBL4-IT1"	69
"AGBL5"	298
"AGBL5-AS1"	1
"AGER"	2
"AGFG1"	3952
"AGFG2"	438
"AGGF1"	2375
"AGK"	1004
"AGL"	2496
"AGMAT"	39
"AGMO"	25
"AGO1"	1899
"AGO2"	2462
"AGO3"	734
"AGO4"	957
"AGPAT1"	1024
"AGPAT2"	80
"AGPAT3"	3581
"AGPAT4"	1215
"AGPAT4-IT1"	21
"AGPAT5"	1752
"AGPS"	2538
"AGR2"	5
"AGR3"	0
"AGRN"	473
"AGRP"	0
"AGT"	2301
"AGTPBP1"	6221
"AGTR1"	4
"AGTR2"	1
"AGTRAP"	62
"AGXT"	0
"AGXT2"	0
"AHCTF1"	4167
"AHCTF1P1"	19
"AHCY"	695
"AHCYL1"	13681
"AHCYL2"	4009
"AHDC1"	1187
"AHI1"	3890
"AHNAK"	14839
"AHNAK2"	1741
"AHR"	764
"AHRR"	134
"AHSA1"	1687
"AHSA2P"	266
"AHSG"	5
"AHSP"	0
"AICDA"	0
"AIDA"	2287
"AIF1"	55
"AIF1L"	1091
"AIFM1"	382
"AIFM2"	111
"AIFM3"	1070
"AIG1"	853
"AIM2"	8
"AIMP1"	752
"AIMP2"	115
"AIP"	509
"AIPL1"	1
"AIRE"	12
"AIRN"	6
"AJAP1"	914
"AJM1"	836
"AJUBA"	14
"AK1"	685
"AK2"	743
"AK3"	2425
"AK4"	3334
"AK5"	6795
"AK6"	407
"AK7"	38
"AK8"	23
"AK9"	822
"AKAIN1"	62
"AKAP1"	1168
"AKAP10"	2058
"AKAP11"	26632
"AKAP12"	8739
"AKAP13"	1710
"AKAP14"	2
"AKAP17A"	122
"AKAP2"	767
"AKAP3"	68
"AKAP4"	0
"AKAP5"	2729
"AKAP6"	14728
"AKAP7"	1039
"AKAP8"	386
"AKAP8L"	665
"AKAP9"	9400
"AKIP1"	191
"AKIRIN1"	1637
"AKIRIN2"	876
"AKNA"	283
"AKNAD1"	9
"AKR1A1"	398
"AKR1B1"	1063
"AKR1B10"	0
"AKR1B15"	0
"AKR1C1"	121
"AKR1C2"	49
"AKR1C3"	132
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	0
"AKR1D1"	0
"AKR1E2"	290
"AKR7A2"	481
"AKR7A2P1"	1
"AKR7A3"	14
"AKR7L"	13
"AKT1"	1103
"AKT1S1"	386
"AKT2"	476
"AKT3"	16520
"AKTIP"	1829
"ALAD"	1480
"ALAS1"	728
"ALAS2"	5
"ALB"	3
"ALCAM"	3857
"ALDH16A1"	64
"ALDH18A1"	485
"ALDH1A1"	1852
"ALDH1A2"	60
"ALDH1A3"	310
"ALDH1B1"	214
"ALDH1L1"	1619
"ALDH1L1-AS1"	0
"ALDH1L1-AS2"	87
"ALDH1L2"	316
"ALDH2"	3806
"ALDH3A1"	0
"ALDH3A2"	2200
"ALDH3B1"	29
"ALDH3B2"	0
"ALDH4A1"	1300
"ALDH5A1"	3498
"ALDH6A1"	6876
"ALDH7A1"	2576
"ALDH8A1"	41
"ALDH9A1"	1362
"ALDOA"	12337
"ALDOB"	4
"ALDOC"	12590
"ALG1"	178
"ALG10"	274
"ALG10B"	912
"ALG11"	583
"ALG12"	133
"ALG13"	842
"ALG14"	92
"ALG1L"	34
"ALG1L2"	0
"ALG1L9P"	77
"ALG2"	416
"ALG3"	76
"ALG5"	231
"ALG6"	256
"ALG8"	276
"ALG9"	788
"ALK"	167
"ALKAL1"	3
"ALKAL2"	10
"ALKBH1"	191
"ALKBH2"	85
"ALKBH3"	293
"ALKBH3-AS1"	0
"ALKBH4"	195
"ALKBH5"	2454
"ALKBH6"	148
"ALKBH7"	210
"ALKBH8"	435
"ALLC"	0
"ALMS1"	4287
"ALMS1-IT1"	31
"ALMS1P1"	25
"ALOX12"	1
"ALOX12-AS1"	78
"ALOX12B"	11
"ALOX12P2"	40
"ALOX15"	1
"ALOX15B"	8
"ALOX15P1"	24
"ALOX5"	47
"ALOX5AP"	65
"ALOXE3"	23
"ALPI"	0
"ALPK1"	65
"ALPK2"	1
"ALPK3"	161
"ALPL"	66
"ALPP"	0
"ALPPL2"	0
"ALS2"	2536
"ALS2CL"	29
"ALS2CR12"	140
"ALX1"	0
"ALX3"	5
"ALX4"	0
"ALYREF"	213
"AMACR"	202
"AMBN"	0
"AMBP"	1
"AMBRA1"	811
"AMD1"	5360
"AMDHD1"	11
"AMDHD2"	100
"AMELX"	0
"AMELY"	0
"AMER1"	285
"AMER2"	10338
"AMER3"	858
"AMFR"	2417
"AMH"	12
"AMHR2"	0
"AMIGO1"	1899
"AMIGO2"	77
"AMIGO3"	29
"AMMECR1"	233
"AMMECR1L"	413
"AMN"	1
"AMN1"	1218
"AMOT"	3561
"AMOTL1"	1270
"AMOTL2"	750
"AMPD1"	0
"AMPD2"	1265
"AMPD3"	466
"AMPH"	4021
"AMT"	97
"AMTN"	0
"AMY1A"	8
"AMY1B"	8
"AMY1C"	0
"AMY2A"	67
"AMY2B"	1121
"AMZ1"	237
"AMZ2"	1762
"AMZ2P1"	565
"ANAPC1"	2002
"ANAPC10"	298
"ANAPC11"	387
"ANAPC13"	976
"ANAPC15"	208
"ANAPC16"	609
"ANAPC1P1"	1
"ANAPC2"	295
"ANAPC4"	777
"ANAPC5"	1544
"ANAPC7"	896
"ANG"	5
"ANGEL1"	787
"ANGEL2"	1616
"ANGPT1"	118
"ANGPT2"	28
"ANGPT4"	3
"ANGPTL1"	80
"ANGPTL2"	100
"ANGPTL3"	0
"ANGPTL4"	159
"ANGPTL5"	8
"ANGPTL6"	2
"ANGPTL7"	24
"ANGPTL8"	1
"ANHX"	0
"ANK1"	1466
"ANK2"	40866
"ANK3"	20662
"ANKAR"	502
"ANKDD1A"	203
"ANKDD1B"	18
"ANKEF1"	106
"ANKFN1"	53
"ANKFY1"	1868
"ANKH"	4643
"ANKHD1"	1427
"ANKHD1-EIF4EBP3"	1360
"ANKIB1"	4635
"ANKK1"	0
"ANKLE1"	5
"ANKLE2"	862
"ANKMY1"	123
"ANKMY2"	1237
"ANKRA2"	297
"ANKRD1"	5
"ANKRD10"	1068
"ANKRD11"	2960
"ANKRD12"	9697
"ANKRD13A"	579
"ANKRD13B"	304
"ANKRD13C"	1802
"ANKRD13D"	440
"ANKRD16"	202
"ANKRD17"	7419
"ANKRD18A"	162
"ANKRD18B"	198
"ANKRD18CP"	616
"ANKRD18DP"	73
"ANKRD19P"	108
"ANKRD2"	7
"ANKRD20A1"	90
"ANKRD20A11P"	3
"ANKRD20A12P"	64
"ANKRD20A19P"	3
"ANKRD20A2"	108
"ANKRD20A3"	317
"ANKRD20A4"	279
"ANKRD20A4-ANKRD20A20P"	819
"ANKRD20A5P"	154
"ANKRD20A8P"	59
"ANKRD20A9P"	8
"ANKRD22"	2
"ANKRD23"	61
"ANKRD24"	607
"ANKRD26"	2533
"ANKRD26P1"	1
"ANKRD26P3"	90
"ANKRD27"	758
"ANKRD28"	2533
"ANKRD29"	697
"ANKRD30A"	3
"ANKRD30B"	195
"ANKRD30BL"	181
"ANKRD30BP2"	2
"ANKRD30BP3"	0
"ANKRD31"	74
"ANKRD33"	0
"ANKRD33B"	2379
"ANKRD34A"	672
"ANKRD34B"	21
"ANKRD34C"	558
"ANKRD34C-AS1"	47
"ANKRD35"	165
"ANKRD36"	4093
"ANKRD36B"	1503
"ANKRD36BP1"	0
"ANKRD36BP2"	658
"ANKRD36C"	3258
"ANKRD37"	145
"ANKRD39"	123
"ANKRD40"	3005
"ANKRD42"	995
"ANKRD44"	673
"ANKRD44-IT1"	33
"ANKRD45"	275
"ANKRD46"	3078
"ANKRD49"	225
"ANKRD50"	1612
"ANKRD52"	1161
"ANKRD53"	4
"ANKRD54"	253
"ANKRD55"	60
"ANKRD6"	512
"ANKRD60"	0
"ANKRD61"	0
"ANKRD62"	102
"ANKRD62P1-PARP4P3"	26
"ANKRD63"	29
"ANKRD65"	214
"ANKRD66"	0
"ANKRD7"	78
"ANKRD9"	864
"ANKS1A"	674
"ANKS1B"	5419
"ANKS3"	144
"ANKS4B"	3
"ANKS6"	273
"ANKUB1"	0
"ANKZF1"	211
"ANLN"	3632
"ANO1"	20
"ANO1-AS2"	0
"ANO10"	538
"ANO2"	48
"ANO3"	1163
"ANO4"	966
"ANO5"	3918
"ANO6"	743
"ANO7"	11
"ANO8"	483
"ANO9"	0
"ANOS1"	1113
"ANP32A"	2002
"ANP32A-IT1"	35
"ANP32AP1"	1
"ANP32B"	983
"ANP32C"	10
"ANP32D"	5
"ANP32E"	2622
"ANPEP"	3
"ANTXR1"	1839
"ANTXR2"	303
"ANTXRL"	0
"ANTXRLP1"	0
"ANXA1"	137
"ANXA10"	0
"ANXA11"	1425
"ANXA13"	4
"ANXA2"	67
"ANXA2P1"	0
"ANXA2P2"	1
"ANXA2P3"	10
"ANXA2R"	4
"ANXA3"	99
"ANXA4"	268
"ANXA5"	1141
"ANXA6"	4772
"ANXA7"	2194
"ANXA8"	0
"ANXA8L1"	0
"ANXA9"	3
"AOAH"	101
"AOAH-IT1"	3
"AOC1"	0
"AOC2"	32
"AOC3"	12
"AOC4P"	0
"AOX1"	95
"AOX3P-AOX2P"	1
"AP1AR"	1249
"AP1B1"	1870
"AP1B1P1"	0
"AP1G1"	3451
"AP1G2"	89
"AP1M1"	857
"AP1M2"	1
"AP1S1"	973
"AP1S2"	1616
"AP1S3"	62
"AP2A1"	2465
"AP2A2"	1962
"AP2B1"	10454
"AP2M1"	5780
"AP2S1"	794
"AP3B1"	1118
"AP3B2"	1561
"AP3D1"	2403
"AP3M1"	1202
"AP3M2"	2501
"AP3S1"	1072
"AP3S2"	874
"AP4B1"	389
"AP4B1-AS1"	4
"AP4E1"	672
"AP4M1"	109
"AP4S1"	946
"AP5B1"	422
"AP5M1"	2630
"AP5S1"	125
"AP5Z1"	194
"APAF1"	561
"APBA1"	4076
"APBA2"	3643
"APBA3"	72
"APBB1"	4926
"APBB1IP"	154
"APBB2"	2713
"APBB3"	302
"APC"	25397
"APC2"	4008
"APCDD1"	739
"APCDD1L"	0
"APCDD1L-AS1"	4
"APCS"	0
"APEH"	708
"APELA"	1
"APEX1"	784
"APEX2"	85
"APH1A"	541
"APH1B"	652
"API5"	3744
"APIP"	422
"APLF"	636
"APLN"	136
"APLNR"	605
"APLP1"	6884
"APLP2"	10420
"APMAP"	1683
"APOA1"	1
"APOA1-AS"	0
"APOA2"	0
"APOA4"	0
"APOA5"	0
"APOB"	44
"APOBEC1"	0
"APOBEC2"	0
"APOBEC3A"	0
"APOBEC3A_B"	0
"APOBEC3B"	0
"APOBEC3B-AS1"	0
"APOBEC3C"	18
"APOBEC3D"	4
"APOBEC3F"	13
"APOBEC3G"	11
"APOBEC3H"	0
"APOBEC4"	0
"APOBR"	8
"APOC1"	43
"APOC1P1"	2
"APOC2"	23
"APOC3"	0
"APOC4"	0
"APOC4-APOC2"	23
"APOD"	1699
"APOE"	4817
"APOF"	0
"APOH"	0
"APOL1"	55
"APOL2"	1191
"APOL3"	29
"APOL4"	2
"APOL5"	2
"APOL6"	294
"APOLD1"	628
"APOM"	8
"APOO"	540
"APOOL"	1692
"APOOP5"	0
"APOPT1"	355
"APP"	25283
"APPBP2"	4558
"APPL1"	3859
"APPL2"	1082
"APRT"	99
"APTR"	82
"APTX"	525
"AQP1"	341
"AQP10"	0
"AQP11"	127
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	15
"AQP4"	30810
"AQP4-AS1"	108
"AQP5"	12
"AQP6"	20
"AQP7"	4
"AQP7P1"	6
"AQP7P3"	5
"AQP8"	1
"AQP9"	53
"AQR"	2128
"AR"	296
"ARAF"	237
"ARAP1"	655
"ARAP1-AS2"	0
"ARAP2"	7678
"ARAP3"	56
"ARC"	380
"ARCN1"	2793
"AREG"	0
"AREL1"	1101
"ARF1"	3693
"ARF3"	10433
"ARF4"	1174
"ARF4-AS1"	7
"ARF5"	1141
"ARF6"	1052
"ARFGAP1"	644
"ARFGAP2"	1248
"ARFGAP3"	649
"ARFGEF1"	4186
"ARFGEF2"	5450
"ARFGEF3"	8720
"ARFIP1"	768
"ARFIP2"	646
"ARFRP1"	284
"ARG1"	14
"ARG2"	313
"ARGFX"	0
"ARGFXP2"	0
"ARGLU1"	1727
"ARHGAP1"	831
"ARHGAP10"	1258
"ARHGAP11A"	72
"ARHGAP11B"	11
"ARHGAP12"	2473
"ARHGAP15"	43
"ARHGAP17"	216
"ARHGAP18"	187
"ARHGAP19"	291
"ARHGAP19-SLIT1"	116
"ARHGAP20"	1632
"ARHGAP21"	12202
"ARHGAP22"	195
"ARHGAP22-IT1"	3
"ARHGAP23"	1991
"ARHGAP24"	342
"ARHGAP25"	76
"ARHGAP26"	6949
"ARHGAP26-AS1"	0
"ARHGAP26-IT1"	44
"ARHGAP27"	185
"ARHGAP27P1"	40
"ARHGAP27P1-BPTFP1-KPNA2P3"	266
"ARHGAP27P2"	5
"ARHGAP28"	71
"ARHGAP29"	882
"ARHGAP30"	48
"ARHGAP31"	973
"ARHGAP31-AS1"	1
"ARHGAP32"	11371
"ARHGAP33"	593
"ARHGAP35"	7816
"ARHGAP36"	40
"ARHGAP39"	772
"ARHGAP4"	39
"ARHGAP40"	0
"ARHGAP42"	581
"ARHGAP44"	2116
"ARHGAP45"	74
"ARHGAP5"	25482
"ARHGAP5-AS1"	134
"ARHGAP6"	84
"ARHGAP8"	3
"ARHGAP9"	83
"ARHGDIA"	1509
"ARHGDIB"	172
"ARHGDIG"	682
"ARHGEF1"	142
"ARHGEF10"	758
"ARHGEF10L"	613
"ARHGEF11"	3003
"ARHGEF12"	16277
"ARHGEF15"	17
"ARHGEF16"	19
"ARHGEF17"	1788
"ARHGEF18"	850
"ARHGEF19"	8
"ARHGEF2"	1913
"ARHGEF25"	1600
"ARHGEF26"	1064
"ARHGEF26-AS1"	454
"ARHGEF28"	335
"ARHGEF3"	2377
"ARHGEF3-AS1"	0
"ARHGEF33"	222
"ARHGEF34P"	2
"ARHGEF35"	2
"ARHGEF37"	509
"ARHGEF38"	0
"ARHGEF38-IT1"	0
"ARHGEF39"	2
"ARHGEF4"	2526
"ARHGEF40"	366
"ARHGEF5"	5
"ARHGEF6"	1397
"ARHGEF7"	4783
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	15
"ARHGEF9"	8020
"ARHGEF9-IT1"	21
"ARID1A"	2025
"ARID1B"	2514
"ARID2"	1454
"ARID3A"	45
"ARID3B"	33
"ARID3C"	11
"ARID4A"	2888
"ARID4B"	3345
"ARID5A"	141
"ARID5B"	3326
"ARIH1"	3392
"ARIH2"	1375
"ARIH2OS"	19
"ARL1"	2956
"ARL10"	288
"ARL11"	8
"ARL13A"	0
"ARL13B"	320
"ARL14"	1
"ARL14EP"	1549
"ARL14EPL"	0
"ARL15"	497
"ARL16"	274
"ARL17A"	248
"ARL17B"	136
"ARL2"	409
"ARL2-SNX15"	412
"ARL2BP"	1363
"ARL3"	1544
"ARL4A"	1490
"ARL4C"	2859
"ARL4D"	123
"ARL5A"	2233
"ARL5B"	2237
"ARL5C"	0
"ARL6"	1220
"ARL6IP1"	13361
"ARL6IP4"	1157
"ARL6IP5"	4101
"ARL6IP6"	207
"ARL8A"	1032
"ARL8B"	6004
"ARL9"	35
"ARMC1"	2109
"ARMC10"	1018
"ARMC12"	5
"ARMC2"	538
"ARMC2-AS1"	0
"ARMC3"	20
"ARMC4"	25
"ARMC4P1"	15
"ARMC5"	210
"ARMC6"	285
"ARMC7"	119
"ARMC8"	1965
"ARMC9"	621
"ARMCX1"	647
"ARMCX2"	840
"ARMCX3"	4230
"ARMCX4"	1173
"ARMCX5"	351
"ARMCX5-GPRASP2"	3600
"ARMCX6"	176
"ARMS2"	0
"ARMT1"	1153
"ARNT"	769
"ARNT2"	10299
"ARNTL"	1076
"ARNTL2"	1102
"ARNTL2-AS1"	0
"ARPC1A"	1176
"ARPC1B"	64
"ARPC2"	2200
"ARPC3"	1293
"ARPC4"	693
"ARPC4-TTLL3"	372
"ARPC5"	1208
"ARPC5L"	831
"ARPIN"	730
"ARPP19"	13524
"ARPP21"	4240
"ARR3"	0
"ARRB1"	5466
"ARRB2"	641
"ARRDC1"	63
"ARRDC1-AS1"	147
"ARRDC2"	407
"ARRDC3"	1797
"ARRDC3-AS1"	14
"ARRDC4"	1077
"ARRDC5"	2
"ARSA"	273
"ARSB"	400
"ARSD"	162
"ARSD-AS1"	1
"ARSE"	33
"ARSF"	62
"ARSG"	263
"ARSH"	0
"ARSI"	18
"ARSJ"	96
"ARSK"	292
"ART1"	0
"ART3"	200
"ART4"	0
"ART5"	2
"ARTN"	0
"ARV1"	459
"ARVCF"	318
"ARX"	253
"AS-PTPRE"	0
"AS3MT"	98
"ASAH1"	2326
"ASAH2"	90
"ASAH2B"	451
"ASAP1"	2607
"ASAP1-IT1"	18
"ASAP1-IT2"	9
"ASAP2"	1731
"ASAP3"	339
"ASB1"	1386
"ASB10"	0
"ASB11"	1
"ASB12"	0
"ASB13"	676
"ASB14"	0
"ASB15"	0
"ASB16"	1
"ASB16-AS1"	19
"ASB17"	0
"ASB18"	8
"ASB2"	140
"ASB3"	612
"ASB4"	121
"ASB5"	16
"ASB6"	471
"ASB7"	553
"ASB8"	877
"ASB9"	2
"ASB9P1"	0
"ASCC1"	573
"ASCC2"	225
