gene/TE	../../BAM/CGND_13043/HRA-00241_PE.bam
"ACBD6"	213
"ACBD7"	1182
"ACBD7-DCLRE1CP1"	110
"ACCS"	70
"ACCSL"	0
"ACD"	101
"ACE"	106
"ACE2"	13
"ACER1"	0
"ACER2"	100
"ACER3"	759
"ACHE"	200
"ACIN1"	1309
"ACKR1"	157
"ACKR2"	16
"ACKR3"	264
"ACKR4"	2
"ACLY"	1481
"ACMSD"	0
"ACO1"	621
"ACO2"	3219
"ACOD1"	0
"ACOT1"	55
"ACOT11"	243
"ACOT12"	12
"ACOT13"	244
"ACOT2"	191
"ACOT4"	25
"ACOT6"	2
"ACOT7"	831
"ACOT8"	177
"ACOT9"	322
"ACOX1"	2075
"ACOX2"	41
"ACOX3"	358
"ACOXL"	0
"ACOXL-AS1"	15
"ACP1"	569
"ACP2"	232
"ACP4"	0
"ACP5"	2
"ACP6"	130
"ACP7"	1
"ACPP"	38
"ACR"	2
"ACRBP"	6
"ACRV1"	12
"ACSBG1"	944
"ACSBG2"	1
"ACSF2"	108
"ACSF3"	153
"ACSL1"	743
"ACSL3"	3233
"ACSL4"	1302
"ACSL5"	218
"ACSL6"	2711
"ACSM1"	6
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	11
"ACSM4"	1
"ACSM5"	34
"ACSM6"	0
"ACSS1"	664
"ACSS2"	337
"ACSS3"	606
"ACTA1"	7
"ACTA2"	193
"ACTA2-AS1"	165
"ACTB"	23089
"ACTBL2"	0
"ACTC1"	20
"ACTG1"	11873
"ACTG1P17"	6
"ACTG1P20"	43
"ACTG1P4"	142
"ACTG2"	47
"ACTL10"	5
"ACTL6A"	88
"ACTL6B"	227
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	1
"ACTL9"	0
"ACTN1"	1984
"ACTN1-AS1"	1
"ACTN2"	731
"ACTN3"	1
"ACTN4"	2116
"ACTR10"	727
"ACTR1A"	1658
"ACTR1B"	783
"ACTR2"	4183
"ACTR3"	1436
"ACTR3B"	570
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	146
"ACTR5"	148
"ACTR6"	374
"ACTR8"	511
"ACTRT1"	3
"ACTRT2"	0
"ACTRT3"	26
"ACVR1"	352
"ACVR1B"	1009
"ACVR1C"	660
"ACVR2A"	512
"ACVR2B"	773
"ACVR2B-AS1"	27
"ACVRL1"	116
"ACY1"	34
"ACY3"	0
"ACYP1"	126
"ACYP2"	236
"ADA"	25
"ADA2"	183
"ADAD1"	0
"ADAD2"	3
"ADAL"	171
"ADAM10"	1341
"ADAM11"	687
"ADAM12"	114
"ADAM15"	323
"ADAM17"	660
"ADAM18"	0
"ADAM19"	270
"ADAM1A"	93
"ADAM2"	1
"ADAM20"	203
"ADAM20P1"	218
"ADAM21"	5
"ADAM21P1"	0
"ADAM22"	4069
"ADAM23"	2536
"ADAM28"	220
"ADAM29"	3
"ADAM30"	0
"ADAM32"	187
"ADAM33"	91
"ADAM3A"	0
"ADAM3B"	1
"ADAM5"	4
"ADAM6"	0
"ADAM7"	0
"ADAM8"	15
"ADAM9"	1247
"ADAMDEC1"	0
"ADAMTS1"	850
"ADAMTS10"	251
"ADAMTS12"	13
"ADAMTS13"	102
"ADAMTS14"	5
"ADAMTS15"	34
"ADAMTS16"	52
"ADAMTS17"	87
"ADAMTS18"	12
"ADAMTS19"	210
"ADAMTS19-AS1"	16
"ADAMTS2"	87
"ADAMTS20"	11
"ADAMTS3"	250
"ADAMTS4"	158
"ADAMTS5"	39
"ADAMTS6"	86
"ADAMTS7"	11
"ADAMTS7P1"	29
"ADAMTS8"	124
"ADAMTS9"	798
"ADAMTS9-AS1"	18
"ADAMTS9-AS2"	157
"ADAMTSL1"	94
"ADAMTSL2"	141
"ADAMTSL3"	558
"ADAMTSL4"	77
"ADAMTSL4-AS1"	10
"ADAMTSL5"	14
"ADAP1"	713
"ADAP2"	102
"ADAR"	5446
"ADARB1"	1057
"ADARB2"	553
"ADARB2-AS1"	3
"ADAT1"	468
"ADAT2"	103
"ADAT3"	25
"ADCK1"	78
"ADCK2"	267
"ADCK5"	45
"ADCY1"	7575
"ADCY10"	64
"ADCY10P1"	154
"ADCY2"	3132
"ADCY3"	845
"ADCY4"	24
"ADCY5"	1268
"ADCY6"	507
"ADCY7"	211
"ADCY8"	580
"ADCY9"	822
"ADCYAP1"	166
"ADCYAP1R1"	3284
"ADD1"	4639
"ADD2"	2928
"ADD3"	4907
"ADD3-AS1"	20
"ADGB"	1
"ADGRA1"	404
"ADGRA1-AS1"	16
"ADGRA2"	193
"ADGRA3"	969
"ADGRB1"	1307
"ADGRB2"	2388
"ADGRB3"	3996
"ADGRD1"	29
"ADGRD1-AS1"	0
"ADGRE1"	37
"ADGRE2"	72
"ADGRE3"	1
"ADGRE4P"	9
"ADGRE5"	33
"ADGRF1"	0
"ADGRF2"	2
"ADGRF3"	15
"ADGRF4"	1
"ADGRF5"	710
"ADGRG1"	2583
"ADGRG2"	13
"ADGRG3"	7
"ADGRG4"	1
"ADGRG5"	9
"ADGRG6"	96
"ADGRG7"	0
"ADGRL1"	3655
"ADGRL2"	1910
"ADGRL3"	3971
"ADGRL3-AS1"	0
"ADGRL4"	105
"ADGRV1"	5962
"ADH1A"	0
"ADH1B"	48
"ADH1C"	1
"ADH4"	0
"ADH5"	1066
"ADH6"	0
"ADH7"	0
"ADHFE1"	323
"ADI1"	410
"ADIG"	2
"ADIPOQ"	1
"ADIPOQ-AS1"	0
"ADIPOR1"	719
"ADIPOR2"	866
"ADIRF"	252
"ADK"	297
"ADM"	163
"ADM2"	2
"ADM5"	6
"ADNP"	1754
"ADNP-AS1"	4
"ADNP2"	473
"ADO"	562
"ADORA1"	368
"ADORA2A"	17
"ADORA2A-AS1"	0
"ADORA2B"	153
"ADORA3"	67
"ADPGK"	316
"ADPGK-AS1"	12
"ADPRH"	44
"ADPRHL1"	130
"ADPRHL2"	120
"ADPRM"	114
"ADRA1A"	425
"ADRA1B"	121
"ADRA1D"	22
"ADRA2A"	52
"ADRA2B"	2
"ADRA2C"	30
"ADRB1"	314
"ADRB2"	95
"ADRB3"	7
"ADRM1"	298
"ADSL"	181
"ADSS"	650
"ADSSL1"	31
"ADTRP"	6
"AEBP1"	1228
"AEBP2"	886
"AEN"	95
"AES"	2733
"AFAP1"	960
"AFAP1-AS1"	6
"AFAP1L1"	171
"AFAP1L2"	339
"AFDN"	2442
"AFDN-DT"	8
"AFF1"	1495
"AFF1-AS1"	41
"AFF2"	698
"AFF3"	1424
"AFF4"	4460
"AFG1L"	218
"AFG3L1P"	138
"AFG3L2"	910
"AFM"	0
"AFMID"	148
"AFP"	3
"AFTPH"	962
"AGA"	90
"AGAP1"	3702
"AGAP1-IT1"	24
"AGAP11"	42
"AGAP12P"	59
"AGAP2"	4870
"AGAP2-AS1"	11
"AGAP3"	1741
"AGAP4"	175
"AGAP5"	79
"AGAP6"	203
"AGAP7P"	62
"AGAP9"	113
"AGBL1"	24
"AGBL1-AS1"	0
"AGBL2"	5
"AGBL3"	89
"AGBL4"	251
"AGBL4-IT1"	48
"AGBL5"	179
"AGBL5-AS1"	1
"AGER"	6
"AGFG1"	1898
"AGFG2"	401
"AGGF1"	907
"AGK"	564
"AGL"	1173
"AGMAT"	29
"AGMO"	13
"AGO1"	1304
"AGO2"	1765
"AGO3"	639
"AGO4"	940
"AGPAT1"	765
"AGPAT2"	96
"AGPAT3"	1974
"AGPAT4"	914
"AGPAT4-IT1"	50
"AGPAT5"	723
"AGPS"	784
"AGR2"	0
"AGR3"	0
"AGRN"	902
"AGRP"	2
"AGT"	2899
"AGTPBP1"	1990
"AGTR1"	5
"AGTR2"	0
"AGTRAP"	100
"AGXT"	0
"AGXT2"	0
"AHCTF1"	2204
"AHCTF1P1"	5
"AHCY"	405
"AHCYL1"	11057
"AHCYL2"	2672
"AHDC1"	1054
"AHI1"	3124
"AHNAK"	17247
"AHNAK2"	2517
"AHR"	496
"AHRR"	95
"AHSA1"	836
"AHSA2P"	437
"AHSG"	1
"AHSP"	1
"AICDA"	0
"AIDA"	1036
"AIF1"	156
"AIF1L"	499
"AIFM1"	290
"AIFM2"	161
"AIFM3"	522
"AIG1"	460
"AIM2"	8
"AIMP1"	287
"AIMP2"	81
"AIP"	206
"AIPL1"	1
"AIRE"	2
"AIRN"	7
"AJAP1"	605
"AJM1"	412
"AJUBA"	42
"AK1"	308
"AK2"	649
"AK3"	956
"AK4"	2018
"AK5"	4424
"AK6"	169
"AK7"	48
"AK8"	21
"AK9"	369
"AKAIN1"	23
"AKAP1"	789
"AKAP10"	1035
"AKAP11"	8613
"AKAP12"	6073
"AKAP13"	2398
"AKAP14"	5
"AKAP17A"	134
"AKAP2"	575
"AKAP3"	38
"AKAP4"	0
"AKAP5"	1241
"AKAP6"	5996
"AKAP7"	397
"AKAP8"	360
"AKAP8L"	839
"AKAP9"	4130
"AKIP1"	114
"AKIRIN1"	928
"AKIRIN2"	502
"AKNA"	294
"AKNAD1"	6
"AKR1A1"	256
"AKR1B1"	592
"AKR1B10"	49
"AKR1B15"	0
"AKR1C1"	130
"AKR1C2"	108
"AKR1C3"	122
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	0
"AKR1D1"	0
"AKR1E2"	102
"AKR7A2"	383
"AKR7A2P1"	3
"AKR7A3"	21
"AKR7L"	19
"AKT1"	729
"AKT1S1"	269
"AKT2"	564
"AKT3"	5533
"AKTIP"	764
"ALAD"	845
"ALAS1"	532
"ALAS2"	11
"ALB"	13
"ALCAM"	1822
"ALDH16A1"	86
"ALDH18A1"	402
"ALDH1A1"	592
"ALDH1A2"	128
"ALDH1A3"	155
"ALDH1B1"	118
"ALDH1L1"	1682
"ALDH1L1-AS1"	1
"ALDH1L1-AS2"	30
"ALDH1L2"	425
"ALDH2"	2904
"ALDH3A1"	7
"ALDH3A2"	1301
"ALDH3B1"	27
"ALDH3B2"	0
"ALDH4A1"	748
"ALDH5A1"	1888
"ALDH6A1"	3560
"ALDH7A1"	1335
"ALDH8A1"	132
"ALDH9A1"	931
"ALDOA"	8101
"ALDOB"	3
"ALDOC"	6282
"ALG1"	170
"ALG10"	147
"ALG10B"	406
"ALG11"	233
"ALG12"	139
"ALG13"	710
"ALG14"	89
"ALG1L"	13
"ALG1L2"	7
"ALG1L9P"	89
"ALG2"	265
"ALG3"	85
"ALG5"	119
"ALG6"	155
"ALG8"	193
"ALG9"	545
"ALK"	149
"ALKAL1"	0
"ALKAL2"	6
"ALKBH1"	138
"ALKBH2"	79
"ALKBH3"	211
"ALKBH3-AS1"	0
"ALKBH4"	108
"ALKBH5"	1477
"ALKBH6"	108
"ALKBH7"	98
"ALKBH8"	171
"ALLC"	5
"ALMS1"	3029
"ALMS1-IT1"	24
"ALMS1P1"	86
"ALOX12"	0
"ALOX12-AS1"	54
"ALOX12B"	20
"ALOX12P2"	47
"ALOX15"	5
"ALOX15B"	40
"ALOX15P1"	14
"ALOX5"	124
"ALOX5AP"	53
"ALOXE3"	41
"ALPI"	0
"ALPK1"	213
"ALPK2"	4
"ALPK3"	89
"ALPL"	405
"ALPP"	0
"ALPPL2"	0
"ALS2"	1758
"ALS2CL"	159
"ALS2CR12"	205
"ALX1"	0
"ALX3"	22
"ALX4"	42
"ALYREF"	139
"AMACR"	129
"AMBN"	0
"AMBP"	2
"AMBRA1"	701
"AMD1"	1603
"AMDHD1"	2
"AMDHD2"	108
"AMELX"	1
"AMELY"	0
"AMER1"	228
"AMER2"	2771
"AMER3"	593
"AMFR"	1660
"AMH"	18
"AMHR2"	1
"AMIGO1"	1005
"AMIGO2"	94
"AMIGO3"	15
"AMMECR1"	149
"AMMECR1L"	282
"AMN"	4
"AMN1"	419
"AMOT"	2005
"AMOTL1"	774
"AMOTL2"	494
"AMPD1"	0
"AMPD2"	976
"AMPD3"	329
"AMPH"	2216
"AMT"	89
"AMTN"	0
"AMY1A"	2
"AMY1B"	2
"AMY1C"	0
"AMY2A"	28
"AMY2B"	668
"AMZ1"	138
"AMZ2"	1029
"AMZ2P1"	274
"ANAPC1"	1191
"ANAPC10"	157
"ANAPC11"	183
"ANAPC13"	400
"ANAPC15"	100
"ANAPC16"	395
"ANAPC1P1"	5
"ANAPC2"	203
"ANAPC4"	549
"ANAPC5"	970
"ANAPC7"	536
"ANG"	21
"ANGEL1"	558
"ANGEL2"	717
"ANGPT1"	82
"ANGPT2"	110
"ANGPT4"	3
"ANGPTL1"	29
"ANGPTL2"	93
"ANGPTL3"	0
"ANGPTL4"	618
"ANGPTL5"	9
"ANGPTL6"	3
"ANGPTL7"	1
"ANGPTL8"	2
"ANHX"	0
"ANK1"	496
"ANK2"	22789
"ANK3"	8697
"ANKAR"	250
"ANKDD1A"	363
"ANKDD1B"	17
"ANKEF1"	32
"ANKFN1"	56
"ANKFY1"	1642
"ANKH"	1852
"ANKHD1"	1127
"ANKHD1-EIF4EBP3"	1090
"ANKIB1"	1912
"ANKK1"	7
"ANKLE1"	13
"ANKLE2"	657
"ANKMY1"	149
"ANKMY2"	839
"ANKRA2"	185
"ANKRD1"	3
"ANKRD10"	1133
"ANKRD11"	2773
"ANKRD12"	4534
"ANKRD13A"	432
"ANKRD13B"	288
"ANKRD13C"	877
"ANKRD13D"	282
"ANKRD16"	188
"ANKRD17"	4731
"ANKRD18A"	128
"ANKRD18B"	344
"ANKRD18CP"	289
"ANKRD18DP"	39
"ANKRD19P"	222
"ANKRD2"	9
"ANKRD20A1"	78
"ANKRD20A11P"	38
"ANKRD20A12P"	33
"ANKRD20A19P"	6
"ANKRD20A2"	119
"ANKRD20A3"	273
"ANKRD20A4"	150
"ANKRD20A4-ANKRD20A20P"	536
"ANKRD20A5P"	187
"ANKRD20A8P"	38
"ANKRD20A9P"	17
"ANKRD22"	13
"ANKRD23"	69
"ANKRD24"	475
"ANKRD26"	1488
"ANKRD26P1"	0
"ANKRD26P3"	24
"ANKRD27"	659
"ANKRD28"	1469
"ANKRD29"	156
"ANKRD30A"	7
"ANKRD30B"	362
"ANKRD30BL"	255
"ANKRD30BP2"	3
"ANKRD30BP3"	0
"ANKRD31"	31
"ANKRD33"	3
"ANKRD33B"	1084
"ANKRD34A"	303
"ANKRD34B"	7
"ANKRD34C"	141
"ANKRD34C-AS1"	20
"ANKRD35"	136
"ANKRD36"	4265
"ANKRD36B"	1148
"ANKRD36BP1"	0
"ANKRD36BP2"	331
"ANKRD36C"	3130
"ANKRD37"	80
"ANKRD39"	71
"ANKRD40"	1432
"ANKRD42"	706
"ANKRD44"	324
"ANKRD44-IT1"	37
"ANKRD45"	138
"ANKRD46"	895
"ANKRD49"	137
"ANKRD50"	791
"ANKRD52"	1209
"ANKRD53"	4
"ANKRD54"	183
"ANKRD55"	27
"ANKRD6"	467
"ANKRD60"	0
"ANKRD61"	2
"ANKRD62"	164
"ANKRD62P1-PARP4P3"	11
"ANKRD63"	41
"ANKRD65"	93
"ANKRD66"	0
"ANKRD7"	22
"ANKRD9"	485
"ANKS1A"	618
"ANKS1B"	3195
"ANKS3"	184
"ANKS4B"	1
"ANKS6"	316
"ANKUB1"	4
"ANKZF1"	265
"ANLN"	548
"ANO1"	60
"ANO1-AS2"	0
"ANO10"	357
"ANO2"	115
"ANO3"	953
"ANO4"	418
"ANO5"	1921
"ANO6"	1181
"ANO7"	36
"ANO8"	487
"ANO9"	1
"ANOS1"	1160
"ANP32A"	755
"ANP32A-IT1"	25
"ANP32AP1"	0
"ANP32B"	597
"ANP32C"	19
"ANP32D"	8
"ANP32E"	1280
"ANPEP"	28
"ANTXR1"	1438
"ANTXR2"	114
"ANTXRL"	0
"ANTXRLP1"	1
"ANXA1"	362
"ANXA10"	0
"ANXA11"	1280
"ANXA13"	3
"ANXA2"	739
"ANXA2P1"	0
"ANXA2P2"	1
"ANXA2P3"	18
"ANXA2R"	7
"ANXA3"	74
"ANXA4"	244
"ANXA5"	1019
"ANXA6"	2641
"ANXA7"	1359
"ANXA8"	0
"ANXA8L1"	1
"ANXA9"	4
"AOAH"	116
"AOAH-IT1"	3
"AOC1"	0
"AOC2"	53
"AOC3"	16
"AOC4P"	0
"AOX1"	125
"AOX3P-AOX2P"	0
"AP1AR"	288
"AP1B1"	1288
"AP1B1P1"	0
"AP1G1"	1949
"AP1G2"	362
"AP1M1"	777
"AP1M2"	2
"AP1S1"	423
"AP1S2"	555
"AP1S3"	55
"AP2A1"	1633
"AP2A2"	1367
"AP2B1"	6435
"AP2M1"	3164
"AP2S1"	372
"AP3B1"	569
"AP3B2"	1379
"AP3D1"	1789
"AP3M1"	604
"AP3M2"	1228
"AP3S1"	581
"AP3S2"	540
"AP4B1"	305
"AP4B1-AS1"	2
"AP4E1"	358
"AP4M1"	85
"AP4S1"	415
"AP5B1"	443
"AP5M1"	1005
"AP5S1"	92
"AP5Z1"	142
"APAF1"	383
"APBA1"	3111
"APBA2"	2147
"APBA3"	77
"APBB1"	2369
"APBB1IP"	209
"APBB2"	1070
"APBB3"	260
"APC"	11425
"APC2"	4422
"APCDD1"	1105
"APCDD1L"	0
"APCDD1L-AS1"	4
"APCS"	0
"APEH"	488
"APELA"	0
"APEX1"	526
"APEX2"	90
"APH1A"	444
"APH1B"	486
"API5"	1593
"APIP"	249
"APLF"	165
"APLN"	222
"APLNR"	3193
"APLP1"	3524
"APLP2"	7518
"APMAP"	1039
"APOA1"	1
"APOA1-AS"	0
"APOA2"	0
"APOA4"	0
"APOA5"	0
"APOB"	51
"APOBEC1"	0
"APOBEC2"	0
"APOBEC3A"	0
"APOBEC3A_B"	0
"APOBEC3B"	0
"APOBEC3B-AS1"	0
"APOBEC3C"	33
"APOBEC3D"	7
"APOBEC3F"	20
"APOBEC3G"	32
"APOBEC3H"	0
"APOBEC4"	0
"APOBR"	19
"APOC1"	102
"APOC1P1"	1
"APOC2"	33
"APOC3"	0
"APOC4"	0
"APOC4-APOC2"	33
"APOD"	1397
"APOE"	3506
"APOF"	0
"APOH"	0
"APOL1"	80
"APOL2"	645
"APOL3"	58
"APOL4"	85
"APOL5"	0
"APOL6"	869
"APOLD1"	776
"APOM"	9
"APOO"	198
"APOOL"	606
"APOOP5"	0
"APOPT1"	177
"APP"	17774
"APPBP2"	1517
"APPL1"	1407
"APPL2"	650
"APRT"	103
"APTR"	62
"APTX"	246
"AQP1"	1516
"AQP10"	0
"AQP11"	73
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	6
"AQP4"	27925
"AQP4-AS1"	86
"AQP5"	8
"AQP6"	3
"AQP7"	3
"AQP7P1"	19
"AQP7P3"	9
"AQP8"	4
"AQP9"	51
"AQR"	1110
"AR"	108
"ARAF"	216
"ARAP1"	514
"ARAP1-AS2"	0
"ARAP2"	3315
"ARAP3"	142
"ARC"	89
"ARCN1"	1607
"AREG"	1
"AREL1"	739
"ARF1"	2787
"ARF3"	5726
"ARF4"	695
"ARF4-AS1"	5
"ARF5"	638
"ARF6"	486
"ARFGAP1"	511
"ARFGAP2"	744
"ARFGAP3"	514
"ARFGEF1"	1816
"ARFGEF2"	2493
"ARFGEF3"	5077
"ARFIP1"	371
"ARFIP2"	388
"ARFRP1"	211
"ARG1"	7
"ARG2"	173
"ARGFX"	0
"ARGFXP2"	0
"ARGLU1"	1608
"ARHGAP1"	795
"ARHGAP10"	322
"ARHGAP11A"	41
"ARHGAP11B"	17
"ARHGAP12"	1256
"ARHGAP15"	38
"ARHGAP17"	300
"ARHGAP18"	167
"ARHGAP19"	214
"ARHGAP19-SLIT1"	116
"ARHGAP20"	893
"ARHGAP21"	9611
"ARHGAP22"	135
"ARHGAP22-IT1"	11
"ARHGAP23"	1100
"ARHGAP24"	145
"ARHGAP25"	51
"ARHGAP26"	4097
"ARHGAP26-AS1"	0
"ARHGAP26-IT1"	59
"ARHGAP27"	140
"ARHGAP27P1"	84
"ARHGAP27P1-BPTFP1-KPNA2P3"	280
"ARHGAP27P2"	12
"ARHGAP28"	149
"ARHGAP29"	1105
"ARHGAP30"	86
"ARHGAP31"	757
"ARHGAP31-AS1"	9
"ARHGAP32"	8084
"ARHGAP33"	438
"ARHGAP35"	4418
"ARHGAP36"	14
"ARHGAP39"	678
"ARHGAP4"	112
"ARHGAP40"	1
"ARHGAP42"	368
"ARHGAP44"	1064
"ARHGAP45"	107
"ARHGAP5"	7789
"ARHGAP5-AS1"	54
"ARHGAP6"	171
"ARHGAP8"	14
"ARHGAP9"	72
"ARHGDIA"	1571
"ARHGDIB"	259
"ARHGDIG"	339
"ARHGEF1"	188
"ARHGEF10"	719
"ARHGEF10L"	410
"ARHGEF11"	2101
"ARHGEF12"	8927
"ARHGEF15"	16
"ARHGEF16"	15
"ARHGEF17"	1834
"ARHGEF18"	564
"ARHGEF19"	14
"ARHGEF2"	1235
"ARHGEF25"	998
"ARHGEF26"	772
"ARHGEF26-AS1"	195
"ARHGEF28"	509
"ARHGEF3"	1310
"ARHGEF3-AS1"	0
"ARHGEF33"	131
"ARHGEF34P"	10
"ARHGEF35"	6
"ARHGEF37"	273
"ARHGEF38"	1
"ARHGEF38-IT1"	0
"ARHGEF39"	1
"ARHGEF4"	1557
"ARHGEF40"	332
"ARHGEF5"	35
"ARHGEF6"	904
"ARHGEF7"	3135
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	11
"ARHGEF9"	3543
"ARHGEF9-IT1"	29
"ARID1A"	1873
"ARID1B"	1664
"ARID2"	835
"ARID3A"	59
"ARID3B"	52
"ARID3C"	7
"ARID4A"	1290
"ARID4B"	1535
"ARID5A"	218
"ARID5B"	2274
"ARIH1"	1849
"ARIH2"	770
"ARIH2OS"	10
"ARL1"	1134
"ARL10"	346
"ARL11"	9
"ARL13A"	0
"ARL13B"	186
"ARL14"	0
"ARL14EP"	566
"ARL14EPL"	0
"ARL15"	301
"ARL16"	152
"ARL17A"	346
"ARL17B"	124
"ARL2"	226
"ARL2-SNX15"	226
"ARL2BP"	659
"ARL3"	628
"ARL4A"	757
"ARL4C"	945
"ARL4D"	50
"ARL5A"	685
"ARL5B"	755
"ARL5C"	4
"ARL6"	543
"ARL6IP1"	4979
"ARL6IP4"	500
"ARL6IP5"	1657
"ARL6IP6"	154
"ARL8A"	725
"ARL8B"	2081
"ARL9"	8
"ARMC1"	719
"ARMC10"	394
"ARMC12"	4
"ARMC2"	427
"ARMC2-AS1"	0
"ARMC3"	41
"ARMC4"	22
"ARMC4P1"	17
"ARMC5"	138
"ARMC6"	171
"ARMC7"	89
"ARMC8"	984
"ARMC9"	788
"ARMCX1"	441
"ARMCX2"	590
"ARMCX3"	1563
"ARMCX4"	986
"ARMCX5"	249
"ARMCX5-GPRASP2"	1561
"ARMCX6"	130
"ARMS2"	0
"ARMT1"	314
"ARNT"	787
"ARNT2"	7444
"ARNTL"	681
"ARNTL2"	462
"ARNTL2-AS1"	0
"ARPC1A"	688
"ARPC1B"	152
"ARPC2"	1129
"ARPC3"	754
"ARPC4"	517
"ARPC4-TTLL3"	312
"ARPC5"	736
"ARPC5L"	313
"ARPIN"	445
"ARPP19"	7155
"ARPP21"	2941
"ARR3"	0
"ARRB1"	2780
"ARRB2"	454
"ARRDC1"	108
"ARRDC1-AS1"	72
"ARRDC2"	203
"ARRDC3"	767
"ARRDC3-AS1"	16
"ARRDC4"	1044
"ARRDC5"	1
"ARSA"	232
"ARSB"	356
"ARSD"	141
"ARSD-AS1"	13
"ARSE"	13
"ARSF"	13
"ARSG"	211
"ARSH"	0
"ARSI"	86
"ARSJ"	47
"ARSK"	153
"ART1"	0
"ART3"	286
"ART4"	1
"ART5"	0
"ARTN"	6
"ARV1"	171
"ARVCF"	287
"ARX"	147
"AS-PTPRE"	0
"AS3MT"	49
"ASAH1"	1182
"ASAH2"	9
"ASAH2B"	153
"ASAP1"	1707
"ASAP1-IT1"	21
"ASAP1-IT2"	21
"ASAP2"	819
"ASAP3"	511
"ASB1"	805
"ASB10"	0
"ASB11"	1
"ASB12"	2
"ASB13"	241
"ASB14"	0
"ASB15"	0
"ASB16"	3
"ASB16-AS1"	32
"ASB17"	0
"ASB18"	3
"ASB2"	68
"ASB3"	360
"ASB4"	25
"ASB5"	2
"ASB6"	406
"ASB7"	315
"ASB8"	417
"ASB9"	2
"ASB9P1"	0
"ASCC1"	337
"ASCC2"	323
"ASCC3"	1264
"ASCL1"	139
"ASCL2"	8
"ASCL3"	0
"ASCL4"	0
"ASCL5"	2
"ASDURF"	125
"ASF1A"	302
"ASF1B"	2
"ASGR1"	46
"ASGR2"	16
"ASH1L"	6771
"ASH1L-AS1"	37
