gene/TE	../../BAM/CGND_13315/HRA-00466_PE.bam
"ANGPTL7"	2
"ANGPTL8"	4
"ANHX"	0
"ANK1"	658
"ANK2"	21799
"ANK3"	8028
"ANKAR"	165
"ANKDD1A"	561
"ANKDD1B"	14
"ANKEF1"	34
"ANKFN1"	79
"ANKFY1"	1674
"ANKH"	2253
"ANKHD1"	1116
"ANKHD1-EIF4EBP3"	1111
"ANKIB1"	1542
"ANKK1"	14
"ANKLE1"	19
"ANKLE2"	904
"ANKMY1"	290
"ANKMY2"	537
"ANKRA2"	108
"ANKRD1"	1
"ANKRD10"	692
"ANKRD11"	4522
"ANKRD12"	3443
"ANKRD13A"	600
"ANKRD13B"	617
"ANKRD13C"	718
"ANKRD13D"	619
"ANKRD16"	284
"ANKRD17"	3648
"ANKRD18A"	193
"ANKRD18B"	333
"ANKRD18CP"	267
"ANKRD18DP"	25
"ANKRD19P"	319
"ANKRD2"	20
"ANKRD20A1"	74
"ANKRD20A11P"	22
"ANKRD20A12P"	19
"ANKRD20A19P"	26
"ANKRD20A2"	79
"ANKRD20A3"	211
"ANKRD20A4"	105
"ANKRD20A4-ANKRD20A20P"	441
"ANKRD20A5P"	185
"ANKRD20A8P"	38
"ANKRD20A9P"	9
"ANKRD22"	1
"ANKRD23"	176
"ANKRD24"	1307
"ANKRD26"	1350
"ANKRD26P1"	0
"ANKRD26P3"	54
"ANKRD27"	820
"ANKRD28"	1017
"ANKRD29"	141
"ANKRD30A"	3
"ANKRD30B"	328
"ANKRD30BL"	303
"ANKRD30BP2"	2
"ANKRD30BP3"	1
"ANKRD31"	33
"ANKRD33"	9
"ANKRD33B"	1574
"ANKRD34A"	404
"ANKRD34B"	3
"ANKRD34C"	43
"ANKRD34C-AS1"	55
"ANKRD35"	166
"ANKRD36"	3482
"ANKRD36B"	1139
"ANKRD36BP1"	1
"ANKRD36BP2"	333
"ANKRD36C"	2506
"ANKRD37"	120
"ANKRD39"	97
"ANKRD40"	1372
"ANKRD42"	580
"ANKRD44"	269
"ANKRD44-IT1"	21
"ANKRD45"	71
"ANKRD46"	470
"ANKRD49"	73
"ANKRD50"	413
"ANKRD52"	1749
"ANKRD53"	6
"ANKRD54"	324
"ANKRD55"	34
"ANKRD6"	524
"ANKRD60"	0
"ANKRD61"	2
"ANKRD62"	199
"ANKRD62P1-PARP4P3"	9
"ANKRD63"	159
"ANKRD65"	227
"ANKRD66"	1
"ANKRD7"	20
"ANKRD9"	765
"ANKS1A"	807
"ANKS1B"	3459
"ANKS3"	350
"ANKS4B"	0
"ANKS6"	555
"ANKUB1"	0
"ANKZF1"	408
"ANLN"	116
"ANO1"	63
"ANO1-AS2"	0
"ANO10"	383
"ANO2"	60
"ANO3"	459
"ANO4"	398
"ANO5"	1009
"ANO6"	445
"ANO7"	30
"ANO8"	845
"ANO9"	0
"ANOS1"	421
"ANP32A"	763
"ANP32A-IT1"	38
"ANP32AP1"	0
"ANP32B"	992
"ANP32C"	38
"ANP32D"	12
"ANP32E"	957
"ANPEP"	17
"ANTXR1"	931
"ANTXR2"	84
"ANTXRL"	0
"ANTXRLP1"	0
"ANXA1"	127
"ANXA10"	0
"ANXA11"	1574
"ANXA13"	0
"ANXA2"	212
"ANXA2P1"	0
"ANXA2P2"	1
"ANXA2P3"	38
"ANXA2R"	25
"ANXA3"	59
"ANXA4"	249
"ANXA5"	516
"ANXA6"	2650
"ANXA7"	1116
"ANXA8"	0
"ANXA8L1"	2
"ANXA9"	2
"AOAH"	77
"AOAH-IT1"	6
"AOC1"	0
"AOC2"	107
"AOC3"	28
"AOC4P"	3
"AOX1"	24
"AOX3P-AOX2P"	0
"AP1AR"	183
"AP1B1"	2534
"AP1B1P1"	0
"AP1G1"	1305
"AP1G2"	1077
"AP1M1"	1002
"AP1M2"	4
"AP1S1"	682
"AP1S2"	161
"AP1S3"	63
"AP2A1"	3342
"AP2A2"	2468
"AP2B1"	6065
"AP2M1"	3834
"AP2S1"	513
"AP3B1"	891
"AP3B2"	2329
"AP3D1"	3092
"AP3M1"	292
"AP3M2"	665
"AP3S1"	265
"AP3S2"	564
"AP4B1"	282
"AP4B1-AS1"	0
"AP4E1"	197
"AP4M1"	91
"AP4S1"	487
"AP5B1"	901
"AP5M1"	416
"AP5S1"	113
"AP5Z1"	519
"APAF1"	382
"APBA1"	3794
"APBA2"	4069
"APBA3"	144
"APBB1"	4563
"APBB1IP"	16
"APBB2"	1157
"APBB3"	388
"APC"	8396
"APC2"	8944
"APCDD1"	777
"APCDD1L"	0
"APCDD1L-AS1"	13
"APCS"	0
"APEH"	642
"APELA"	0
"APEX1"	423
"APEX2"	89
"APH1A"	597
"APH1B"	344
"API5"	732
"APIP"	99
"APLF"	199
"APLN"	88
"APLNR"	484
"APLP1"	5528
"APLP2"	6076
"APMAP"	852
"APOA1"	2
"APOA1-AS"	0
"APOA2"	0
"APOA4"	0
"APOA5"	0
"APOB"	11
"APOBEC1"	0
"APOBEC2"	0
"APOBEC3A"	1
"APOBEC3A_B"	0
"APOBEC3B"	1
"APOBEC3B-AS1"	0
"APOBEC3C"	1
"APOBEC3D"	7
"APOBEC3F"	13
"APOBEC3G"	14
"APOBEC3H"	0
"APOBEC4"	0
"APOBR"	10
"APOC1"	20
"APOC1P1"	0
"APOC2"	6
"APOC3"	1
"APOC4"	0
"APOC4-APOC2"	6
"APOD"	814
"APOE"	7884
"APOF"	0
"APOH"	0
"APOL1"	98
"APOL2"	717
"APOL3"	96
"APOL4"	198
"APOL5"	0
"APOL6"	359
"APOLD1"	1438
"APOM"	11
"APOO"	138
"APOOL"	389
"APOOP5"	0
"APOPT1"	249
"APP"	14605
"APPBP2"	657
"APPL1"	818
"APPL2"	1227
"APRT"	107
"APTR"	88
"APTX"	288
"AQP1"	1404
"AQP10"	0
"AQP11"	74
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	16
"AQP4"	9812
"AQP4-AS1"	131
"AQP5"	7
"AQP6"	4
"AQP7"	47
"AQP7P1"	142
"AQP7P3"	10
"AQP8"	21
"AQP9"	28
"AQR"	664
"AR"	55
"ARAF"	211
"ARAP1"	674
"ARAP1-AS2"	0
"ARAP2"	2703
"ARAP3"	597
"ARC"	348
"ARCN1"	1030
"AREG"	0
"AREL1"	705
"ARF1"	3479
"ARF3"	6133
"ARF4"	404
"ARF4-AS1"	12
"ARF5"	896
"ARF6"	318
"ARFGAP1"	1062
"ARFGAP2"	1273
"ARFGAP3"	374
"ARFGEF1"	1447
"ARFGEF2"	2298
"ARFGEF3"	5576
"ARFIP1"	165
"ARFIP2"	579
"ARFRP1"	394
"ARG1"	1
"ARG2"	75
"ARGFX"	0
"ARGFXP2"	0
"ARGLU1"	2119
"ARHGAP1"	1294
"ARHGAP10"	237
"ARHGAP11A"	26
"ARHGAP11B"	14
"ARHGAP12"	798
"ARHGAP15"	4
"ARHGAP17"	467
"ARHGAP18"	110
"ARHGAP19"	186
"ARHGAP19-SLIT1"	217
"ARHGAP20"	536
"ARHGAP21"	10233
"ARHGAP22"	192
"ARHGAP22-IT1"	17
"ARHGAP23"	2686
"ARHGAP24"	116
"ARHGAP25"	58
"ARHGAP26"	4335
"ARHGAP26-AS1"	1
"ARHGAP26-IT1"	41
"ARHGAP27"	90
"ARHGAP27P1"	314
"ARHGAP27P1-BPTFP1-KPNA2P3"	501
"ARHGAP27P2"	47
"ARHGAP28"	38
"ARHGAP29"	633
"ARHGAP30"	31
"ARHGAP31"	1390
"ARHGAP31-AS1"	5
"ARHGAP32"	6394
"ARHGAP33"	1455
"ARHGAP35"	6388
"ARHGAP36"	17
"ARHGAP39"	996
"ARHGAP4"	80
"ARHGAP40"	5
"ARHGAP42"	232
"ARHGAP44"	1684
"ARHGAP45"	40
"ARHGAP5"	4531
"ARHGAP5-AS1"	99
"ARHGAP6"	61
"ARHGAP8"	34
"ARHGAP9"	66
"ARHGDIA"	2402
"ARHGDIB"	70
"ARHGDIG"	934
"ARHGEF1"	344
"ARHGEF10"	992
"ARHGEF10L"	891
"ARHGEF11"	3742
"ARHGEF12"	6902
"ARHGEF15"	29
"ARHGEF16"	85
"ARHGEF17"	3128
"ARHGEF18"	993
"ARHGEF19"	4
"ARHGEF2"	1540
"ARHGEF25"	1742
"ARHGEF26"	918
"ARHGEF26-AS1"	92
"ARHGEF28"	396
"ARHGEF3"	1201
"ARHGEF3-AS1"	0
"ARHGEF33"	112
"ARHGEF34P"	16
"ARHGEF35"	1
"ARHGEF37"	344
"ARHGEF38"	0
"ARHGEF38-IT1"	0
"ARHGEF39"	5
"ARHGEF4"	3517
"ARHGEF40"	672
"ARHGEF5"	23
"ARHGEF6"	818
"ARHGEF7"	3510
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	28
"ARHGEF9"	3348
"ARHGEF9-IT1"	17
"ARID1A"	2785
"ARID1B"	2055
"ARID2"	656
"ARID3A"	92
"ARID3B"	59
"ARID3C"	23
"ARID4A"	1071
"ARID4B"	1659
"ARID5A"	546
"ARID5B"	1854
"ARIH1"	1291
"ARIH2"	912
"ARIH2OS"	20
"ARL1"	596
"ARL10"	405
"ARL11"	1
"ARL13A"	0
"ARL13B"	164
"ARL14"	0
"ARL14EP"	276
"ARL14EPL"	0
"ARL15"	131
"ARL16"	189
"ARL17A"	232
"ARL17B"	109
"ARL2"	237
"ARL2-SNX15"	273
"ARL2BP"	373
"ARL3"	753
"ARL4A"	251
"ARL4C"	770
"ARL4D"	70
"ARL5A"	325
"ARL5B"	403
"ARL5C"	15
"ARL6"	186
"ARL6IP1"	3349
"ARL6IP4"	1219
"ARL6IP5"	650
"ARL6IP6"	117
"ARL8A"	932
"ARL8B"	958
"ARL9"	14
"ARMC1"	386
"ARMC10"	245
"ARMC12"	19
"ARMC2"	349
"ARMC2-AS1"	0
"ARMC3"	28
"ARMC4"	13
"ARMC4P1"	4
"ARMC5"	233
"ARMC6"	223
"ARMC7"	110
"ARMC8"	568
"ARMC9"	746
"ARMCX1"	352
"ARMCX2"	572
"ARMCX3"	1049
"ARMCX4"	995
"ARMCX5"	182
"ARMCX5-GPRASP2"	1349
"ARMCX6"	92
"ARMS2"	0
"ARMT1"	99
"ARNT"	667
"ARNT2"	9702
"ARNTL"	625
"ARNTL2"	392
"ARNTL2-AS1"	0
"ARPC1A"	673
"ARPC1B"	85
"ARPC2"	944
"ARPC3"	429
"ARPC4"	550
"ARPC4-TTLL3"	455
"ARPC5"	419
"ARPC5L"	323
"ARPIN"	641
"ARPP19"	2954
"ARPP21"	2693
"ARR3"	0
"ARRB1"	6109
"ARRB2"	552
"ARRDC1"	224
"ARRDC1-AS1"	99
"ARRDC2"	211
"ARRDC3"	1522
"ARRDC3-AS1"	12
"ARRDC4"	498
"ARRDC5"	2
"ARSA"	480
"ARSB"	201
"ARSD"	113
"ARSD-AS1"	6
"ARSE"	12
"ARSF"	3
"ARSG"	365
"ARSH"	3
"ARSI"	20
"ARSJ"	90
"ARSK"	52
"ART1"	1
"ART3"	75
"ART4"	0
"ART5"	0
"ARTN"	16
"ARV1"	100
"ARVCF"	481
"ARX"	196
"AS-PTPRE"	0
"AS3MT"	56
"ASAH1"	692
"ASAH2"	2
"ASAH2B"	87
"ASAP1"	2107
"ASAP1-IT1"	32
"ASAP1-IT2"	52
"ASAP2"	904
"ASAP3"	632
"ASB1"	1251
"ASB10"	0
"ASB11"	1
"ASB12"	3
"ASB13"	320
"ASB14"	0
"ASB15"	0
"ASB16"	2
"ASB16-AS1"	47
"ASB17"	0
"ASB18"	3
"ASB2"	116
"ASB3"	338
"ASB4"	31
"ASB5"	6
"ASB6"	928
"ASB7"	179
"ASB8"	391
"ASB9"	0
"ASB9P1"	0
"ASCC1"	312
"ASCC2"	385
"ASCC3"	784
"ASCL1"	103
"ASCL2"	17
"ASCL3"	0
"ASCL4"	0
"ASCL5"	6
"ASDURF"	59
"ASF1A"	207
"ASF1B"	2
"ASGR1"	84
"ASGR2"	14
"ASH1L"	6030
"ASH1L-AS1"	57
"ASH2L"	594
