gene/TE	../../STAR_v252_mapping/CGND_12893/HRA-00385-b38_PE.bam
"ADAMTS9-AS1"	18
"ADAMTS9-AS2"	80
"ADAMTSL1"	72
"ADAMTSL2"	226
"ADAMTSL3"	386
"ADAMTSL4"	21
"ADAMTSL4-AS1"	3
"ADAMTSL5"	11
"ADAP1"	1609
"ADAP2"	132
"ADAR"	6306
"ADARB1"	791
"ADARB2"	1962
"ADARB2-AS1"	5
"ADAT1"	559
"ADAT2"	106
"ADAT3"	38
"ADCK1"	137
"ADCK2"	346
"ADCK5"	48
"ADCY1"	5269
"ADCY10"	34
"ADCY10P1"	467
"ADCY2"	2741
"ADCY3"	879
"ADCY4"	17
"ADCY5"	2157
"ADCY6"	437
"ADCY7"	329
"ADCY8"	397
"ADCY9"	505
"ADCYAP1"	453
"ADCYAP1R1"	2547
"ADD1"	6959
"ADD2"	2265
"ADD3"	7419
"ADD3-AS1"	27
"ADGB"	1
"ADGRA1"	340
"ADGRA1-AS1"	9
"ADGRA2"	65
"ADGRA3"	1259
"ADGRB1"	849
"ADGRB2"	2223
"ADGRB3"	4862
"ADGRD1"	22
"ADGRD1-AS1"	0
"ADGRE1"	13
"ADGRE2"	126
"ADGRE3"	0
"ADGRE4P"	8
"ADGRE5"	124
"ADGRF1"	0
"ADGRF2"	1
"ADGRF3"	21
"ADGRF4"	2
"ADGRF5"	543
"ADGRG1"	1715
"ADGRG2"	12
"ADGRG3"	2
"ADGRG4"	1
"ADGRG5"	13
"ADGRG6"	92
"ADGRG7"	0
"ADGRL1"	2534
"ADGRL2"	1788
"ADGRL3"	4383
"ADGRL3-AS1"	2
"ADGRL4"	67
"ADGRV1"	4483
"ADH1A"	0
"ADH1B"	6
"ADH1C"	0
"ADH4"	0
"ADH5"	1619
"ADH6"	0
"ADH7"	0
"ADHFE1"	329
"ADI1"	625
"ADIG"	1
"ADIPOQ"	0
"ADIPOQ-AS1"	0
"ADIPOR1"	1140
"ADIPOR2"	5106
"ADIRF"	112
"ADK"	421
"ADM"	92
"ADM2"	1
"ADM5"	7
"ADNP"	3172
"ADNP-AS1"	13
"ADNP2"	730
"ADO"	1316
"ADORA1"	1068
"ADORA2A"	10
"ADORA2A-AS1"	0
"ADORA2B"	82
"ADORA3"	108
"ADPGK"	403
"ADPGK-AS1"	13
"ADPRH"	45
"ADPRHL1"	81
"ADPRHL2"	230
"ADPRM"	112
"ADRA1A"	559
"ADRA1B"	122
"ADRA1D"	19
"ADRA2A"	85
"ADRA2B"	25
"ADRA2C"	58
"ADRB1"	205
"ADRB2"	86
"ADRB3"	2
"ADRM1"	480
"ADSL"	265
"ADSS"	1598
"ADSSL1"	78
"ADTRP"	53
"AEBP1"	326
"AEBP2"	1295
"AEN"	161
"AES"	4549
"AFAP1"	609
"AFAP1-AS1"	14
"AFAP1L1"	34
"AFAP1L2"	371
"AFDN"	3332
"AFDN-DT"	13
"AFF1"	1793
"AFF1-AS1"	107
"AFF2"	1007
"AFF3"	1509
"AFF4"	6307
"AFG1L"	346
"AFG3L1P"	208
"AFG3L2"	1126
"AFM"	0
"AFMID"	558
"AFP"	3
"AFTPH"	1888
"AGA"	297
"AGAP1"	8957
"AGAP1-IT1"	17
"AGAP11"	27
"AGAP12P"	41
"AGAP2"	5013
"AGAP2-AS1"	23
"AGAP3"	2294
"AGAP4"	196
"AGAP5"	84
"AGAP6"	165
"AGAP7P"	11
"AGAP9"	100
"AGBL1"	16
"AGBL1-AS1"	0
"AGBL2"	4
"AGBL3"	106
"AGBL4"	182
"AGBL4-IT1"	47
"AGBL5"	239
"AGBL5-AS1"	0
"AGER"	11
"AGFG1"	3024
"AGFG2"	356
"AGGF1"	1902
"AGK"	688
"AGL"	1396
"AGMAT"	54
"AGMO"	14
"AGO1"	1780
"AGO2"	2830
"AGO3"	1079
"AGO4"	862
"AGPAT1"	872
"AGPAT2"	64
"AGPAT3"	2308
"AGPAT4"	1897
"AGPAT4-IT1"	117
"AGPAT5"	1156
"AGPS"	2031
"AGR2"	0
"AGR3"	0
"AGRN"	1006
"AGRP"	0
"AGT"	1900
"AGTPBP1"	8278
"AGTR1"	2
"AGTR2"	0
"AGTRAP"	75
"AGXT"	0
"AGXT2"	0
"AHCTF1"	3184
"AHCTF1P1"	9
"AHCY"	716
"AHCYL1"	8195
"AHCYL2"	2127
"AHDC1"	839
"AHI1"	2628
"AHNAK"	12409
"AHNAK2"	1646
"AHR"	1164
"AHRR"	123
"AHSA1"	1531
"AHSA2P"	840
"AHSG"	0
"AHSP"	0
"AICDA"	1
"AIDA"	1540
"AIF1"	138
"AIF1L"	3904
"AIFM1"	327
"AIFM2"	93
"AIFM3"	655
"AIG1"	735
"AIM2"	6
"AIMP1"	708
"AIMP2"	121
"AIP"	474
"AIPL1"	0
"AIRE"	4
"AIRN"	11
"AJAP1"	652
"AJM1"	712
"AJUBA"	6
"AK1"	476
"AK2"	1200
"AK3"	1443
"AK4"	2337
"AK5"	6250
"AK6"	283
"AK7"	70
"AK8"	35
"AK9"	714
"AKAIN1"	18
"AKAP1"	824
"AKAP10"	1422
"AKAP11"	17789
"AKAP12"	5718
"AKAP13"	1566
"AKAP14"	2
"AKAP17A"	168
"AKAP2"	800
"AKAP3"	68
"AKAP4"	0
"AKAP5"	1473
"AKAP6"	12029
"AKAP7"	588
"AKAP8"	350
"AKAP8L"	703
"AKAP9"	7435
"AKIP1"	196
"AKIRIN1"	1896
"AKIRIN2"	750
"AKNA"	355
"AKNAD1"	12
"AKR1A1"	392
"AKR1B1"	715
"AKR1B10"	0
"AKR1B15"	0
"AKR1C1"	80
"AKR1C2"	63
"AKR1C3"	87
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	0
"AKR1D1"	0
"AKR1E2"	176
"AKR7A2"	676
"AKR7A2P1"	0
"AKR7A3"	30
"AKR7L"	15
"AKT1"	968
"AKT1S1"	453
"AKT2"	690
"AKT3"	10150
"AKTIP"	1377
"ALAD"	2037
"ALAS1"	502
"ALAS2"	10
"ALB"	5
"ALCAM"	5811
"ALDH16A1"	96
"ALDH18A1"	421
"ALDH1A1"	802
"ALDH1A2"	37
"ALDH1A3"	144
"ALDH1B1"	181
"ALDH1L1"	768
"ALDH1L1-AS1"	0
"ALDH1L1-AS2"	35
"ALDH1L2"	258
"ALDH2"	2759
"ALDH3A1"	2
"ALDH3A2"	2057
"ALDH3B1"	43
"ALDH3B2"	0
"ALDH4A1"	848
"ALDH5A1"	2050
"ALDH6A1"	4667
"ALDH7A1"	2006
"ALDH8A1"	46
"ALDH9A1"	1194
"ALDOA"	8680
"ALDOB"	2
"ALDOC"	6229
"ALG1"	160
"ALG10"	202
"ALG10B"	598
"ALG11"	456
"ALG12"	215
"ALG13"	832
"ALG14"	125
"ALG1L"	3
"ALG1L2"	0
"ALG1L9P"	107
"ALG2"	366
"ALG3"	88
"ALG5"	239
"ALG6"	159
"ALG8"	298
"ALG9"	588
"ALK"	137
"ALKAL1"	0
"ALKAL2"	24
"ALKBH1"	164
"ALKBH2"	97
"ALKBH3"	204
"ALKBH3-AS1"	0
"ALKBH4"	147
"ALKBH5"	2400
"ALKBH6"	152
"ALKBH7"	224
"ALKBH8"	317
"ALLC"	6
"ALMS1"	4061
"ALMS1-IT1"	79
"ALMS1P1"	32
"ALOX12"	1
"ALOX12-AS1"	86
"ALOX12B"	2
"ALOX12P2"	25
"ALOX15"	1
"ALOX15B"	11
"ALOX15P1"	14
"ALOX5"	151
"ALOX5AP"	98
"ALOXE3"	7
"ALPI"	0
"ALPK1"	156
"ALPK2"	1
"ALPK3"	77
"ALPL"	54
"ALPP"	0
"ALPPL2"	0
"ALS2"	1781
"ALS2CL"	34
"ALS2CR12"	119
"ALX1"	0
"ALX3"	2
"ALX4"	0
"ALYREF"	217
"AMACR"	158
"AMBN"	0
"AMBP"	1
"AMBRA1"	930
"AMD1"	4528
"AMDHD1"	18
"AMDHD2"	180
"AMELX"	0
"AMELY"	0
"AMER1"	261
"AMER2"	16203
"AMER3"	424
"AMFR"	2220
"AMH"	8
"AMHR2"	0
"AMIGO1"	862
"AMIGO2"	178
"AMIGO3"	13
"AMMECR1"	155
"AMMECR1L"	335
"AMN"	1
"AMN1"	797
"AMOT"	1918
"AMOTL1"	849
"AMOTL2"	1869
"AMPD1"	0
"AMPD2"	858
"AMPD3"	484
"AMPH"	1864
"AMT"	61
"AMTN"	0
"AMY1A"	5
"AMY1B"	5
"AMY1C"	0
"AMY2A"	28
"AMY2B"	790
"AMZ1"	337
"AMZ2"	1277
"AMZ2P1"	443
"ANAPC1"	1499
"ANAPC10"	270
"ANAPC11"	349
"ANAPC13"	725
"ANAPC15"	167
"ANAPC16"	662
"ANAPC1P1"	3
"ANAPC2"	295
"ANAPC4"	715
"ANAPC5"	2353
"ANAPC7"	624
"ANG"	9
"ANGEL1"	602
"ANGEL2"	1169
"ANGPT1"	171
"ANGPT2"	88
"ANGPT4"	4
"ANGPTL1"	56
"ANGPTL2"	243
"ANGPTL3"	0
"ANGPTL4"	580
"ANGPTL5"	4
"ANGPTL6"	11
"ANGPTL7"	2
"ANGPTL8"	0
"ANHX"	0
"ANK1"	361
"ANK2"	31418
"ANK3"	20427
"ANKAR"	416
"ANKDD1A"	220
"ANKDD1B"	22
"ANKEF1"	43
"ANKFN1"	61
"ANKFY1"	2257
"ANKH"	3132
"ANKHD1"	1493
"ANKHD1-EIF4EBP3"	1460
"ANKIB1"	5629
"ANKK1"	4
"ANKLE1"	10
"ANKLE2"	832
"ANKMY1"	170
"ANKMY2"	734
"ANKRA2"	313
"ANKRD1"	1
"ANKRD10"	1341
"ANKRD11"	2852
"ANKRD12"	8237
"ANKRD13A"	898
"ANKRD13B"	487
"ANKRD13C"	1429
"ANKRD13D"	356
"ANKRD16"	217
"ANKRD17"	6140
"ANKRD18A"	542
"ANKRD18B"	187
"ANKRD18CP"	363
"ANKRD18DP"	45
"ANKRD19P"	92
"ANKRD2"	21
"ANKRD20A1"	74
"ANKRD20A11P"	12
"ANKRD20A12P"	16
"ANKRD20A19P"	0
"ANKRD20A2"	85
"ANKRD20A3"	232
"ANKRD20A4"	116
"ANKRD20A4-ANKRD20A20P"	348
"ANKRD20A5P"	98
"ANKRD20A8P"	17
"ANKRD20A9P"	7
"ANKRD22"	11
"ANKRD23"	176
"ANKRD24"	379
"ANKRD26"	1655
"ANKRD26P1"	2
"ANKRD26P3"	14
"ANKRD27"	792
"ANKRD28"	2758
"ANKRD29"	207
"ANKRD30A"	6
"ANKRD30B"	220
"ANKRD30BL"	183
"ANKRD30BP2"	2
"ANKRD30BP3"	0
"ANKRD31"	76
"ANKRD33"	0
"ANKRD33B"	1003
"ANKRD34A"	411
"ANKRD34B"	7
"ANKRD34C"	157
"ANKRD34C-AS1"	26
"ANKRD35"	127
"ANKRD36"	4880
"ANKRD36B"	1420
"ANKRD36BP1"	1
"ANKRD36BP2"	559
"ANKRD36C"	3841
"ANKRD37"	105
"ANKRD39"	101
"ANKRD40"	6957
"ANKRD42"	527
"ANKRD44"	868
"ANKRD44-IT1"	74
"ANKRD45"	135
"ANKRD46"	1781
"ANKRD49"	233
"ANKRD50"	1420
"ANKRD52"	957
"ANKRD53"	1
"ANKRD54"	247
"ANKRD55"	54
"ANKRD6"	596
"ANKRD60"	0
"ANKRD61"	2
"ANKRD62"	32
"ANKRD62P1-PARP4P3"	17
"ANKRD63"	29
"ANKRD65"	432
"ANKRD66"	3
"ANKRD7"	63
"ANKRD9"	539
"ANKS1A"	617
"ANKS1B"	4866
"ANKS3"	160
"ANKS4B"	2
"ANKS6"	523
"ANKUB1"	1
"ANKZF1"	303
"ANLN"	15366
"ANO1"	16
"ANO1-AS2"	0
"ANO10"	552
"ANO2"	32
"ANO3"	987
"ANO4"	1578
"ANO5"	2115
"ANO6"	513
"ANO7"	48
"ANO8"	423
"ANO9"	0
"ANOS1"	1044
"ANP32A"	2235
"ANP32A-IT1"	85
"ANP32AP1"	0
"ANP32B"	2851
"ANP32C"	44
"ANP32D"	4
"ANP32E"	1899
"ANPEP"	1
"ANTXR1"	1264
"ANTXR2"	112
"ANTXRL"	2
"ANTXRLP1"	0
"ANXA1"	93
"ANXA10"	0
"ANXA11"	852
"ANXA13"	5
"ANXA2"	117
"ANXA2P1"	0
"ANXA2P2"	0
"ANXA2P3"	4
"ANXA2R"	11
"ANXA3"	59
"ANXA4"	528
"ANXA5"	1036
"ANXA6"	2087
"ANXA7"	1623
"ANXA8"	0
"ANXA8L1"	0
"ANXA9"	2
"AOAH"	112
"AOAH-IT1"	3
"AOC1"	0
"AOC2"	36
"AOC3"	15
"AOC4P"	0
"AOX1"	66
"AOX3P-AOX2P"	6
"AP1AR"	577
"AP1B1"	1171
"AP1B1P1"	0
"AP1G1"	3009
"AP1G2"	114
"AP1M1"	644
"AP1M2"	2
"AP1S1"	713
"AP1S2"	1015
"AP1S3"	45
"AP2A1"	1622
"AP2A2"	1473
"AP2B1"	7853
"AP2M1"	4090
"AP2S1"	591
"AP3B1"	1570
"AP3B2"	1107
"AP3D1"	2163
"AP3M1"	1005
"AP3M2"	1727
"AP3S1"	782
"AP3S2"	669
"AP4B1"	377
"AP4B1-AS1"	1
"AP4E1"	552
"AP4M1"	99
"AP4S1"	548
"AP5B1"	359
"AP5M1"	1577
"AP5S1"	104
"AP5Z1"	202
"APAF1"	565
"APBA1"	3256
"APBA2"	2274
"APBA3"	147
"APBB1"	4316
"APBB1IP"	272
"APBB2"	3740
"APBB3"	266
"APC"	14068
"APC2"	2956
"APCDD1"	605
"APCDD1L"	0
"APCDD1L-AS1"	3
"APCS"	0
"APEH"	528
"APELA"	1
"APEX1"	505
"APEX2"	109
"APH1A"	521
"APH1B"	648
"API5"	2573
"APIP"	355
"APLF"	561
"APLN"	324
"APLNR"	818
"APLP1"	13960
"APLP2"	6077
"APMAP"	1141
"APOA1"	7
"APOA1-AS"	2
"APOA2"	0
"APOA4"	0
"APOA5"	0
"APOB"	28
"APOBEC1"	0
"APOBEC2"	0
"APOBEC3A"	0
"APOBEC3A_B"	0
"APOBEC3B"	0
"APOBEC3B-AS1"	0
"APOBEC3C"	28
"APOBEC3D"	3
"APOBEC3F"	20
"APOBEC3G"	11
"APOBEC3H"	1
"APOBEC4"	0
"APOBR"	30
"APOC1"	117
"APOC1P1"	2
"APOC2"	20
"APOC3"	0
"APOC4"	0
"APOC4-APOC2"	21
"APOD"	3784
"APOE"	4772
"APOF"	0
"APOH"	0
"APOL1"	42
"APOL2"	687
"APOL3"	43
"APOL4"	31
"APOL5"	2
"APOL6"	567
"APOLD1"	390
"APOM"	17
"APOO"	303
"APOOL"	1161
"APOOP5"	0
"APOPT1"	281
"APP"	23986
"APPBP2"	2842
"APPL1"	2827
"APPL2"	959
"APRT"	132
"APTR"	119
"APTX"	442
"AQP1"	2795
"AQP10"	0
"AQP11"	98
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	3
"AQP4"	25935
"AQP4-AS1"	95
"AQP5"	3
"AQP6"	13
"AQP7"	3
"AQP7P1"	13
"AQP7P3"	11
"AQP8"	4
"AQP9"	65
"AQR"	1583
"AR"	164
"ARAF"	271
"ARAP1"	1004
"ARAP1-AS2"	0
"ARAP2"	12086
"ARAP3"	36
"ARC"	127
"ARCN1"	2336
"AREG"	0
"AREL1"	894
"ARF1"	2709
"ARF3"	6378
"ARF4"	879
"ARF4-AS1"	22
"ARF5"	747
"ARF6"	696
"ARFGAP1"	593
"ARFGAP2"	1069
"ARFGAP3"	657
"ARFGEF1"	2965
"ARFGEF2"	3318
"ARFGEF3"	10082
"ARFIP1"	623
"ARFIP2"	521
"ARFRP1"	303
"ARG1"	6
"ARG2"	168
"ARGFX"	0
"ARGFXP2"	0
"ARGLU1"	2234
"ARHGAP1"	1369
"ARHGAP10"	289
"ARHGAP11A"	117
"ARHGAP11B"	30
"ARHGAP12"	1946
"ARHGAP15"	65
"ARHGAP17"	554
"ARHGAP18"	155
"ARHGAP19"	397
"ARHGAP19-SLIT1"	175
"ARHGAP20"	850
"ARHGAP21"	17548
"ARHGAP22"	580
"ARHGAP22-IT1"	13
"ARHGAP23"	4865
"ARHGAP24"	184
"ARHGAP25"	102
"ARHGAP26"	4419
"ARHGAP26-AS1"	0
"ARHGAP26-IT1"	33
"ARHGAP27"	160
"ARHGAP27P1"	83
"ARHGAP27P1-BPTFP1-KPNA2P3"	322
"ARHGAP27P2"	5
"ARHGAP28"	74
"ARHGAP29"	455
"ARHGAP30"	78
"ARHGAP31"	642
"ARHGAP31-AS1"	2
"ARHGAP32"	5795
"ARHGAP33"	646
"ARHGAP35"	6376
"ARHGAP36"	14
"ARHGAP39"	498
"ARHGAP4"	117
"ARHGAP40"	1
"ARHGAP42"	375
"ARHGAP44"	1009
"ARHGAP45"	140
"ARHGAP5"	18256
"ARHGAP5-AS1"	103
"ARHGAP6"	101
"ARHGAP8"	6
"ARHGAP9"	72
"ARHGDIA"	1736
"ARHGDIB"	229
"ARHGDIG"	666
"ARHGEF1"	413
"ARHGEF10"	1295
"ARHGEF10L"	407
"ARHGEF11"	1753
"ARHGEF12"	9971
"ARHGEF15"	12
"ARHGEF16"	13
"ARHGEF17"	1202
"ARHGEF18"	1038
"ARHGEF19"	5
"ARHGEF2"	2716
"ARHGEF25"	1114
"ARHGEF26"	602
"ARHGEF26-AS1"	270
"ARHGEF28"	467
"ARHGEF3"	1389
"ARHGEF3-AS1"	0
"ARHGEF33"	110
"ARHGEF34P"	5
"ARHGEF35"	0
"ARHGEF37"	1992
"ARHGEF38"	1
"ARHGEF38-IT1"	0
"ARHGEF39"	2
"ARHGEF4"	1629
"ARHGEF40"	548
"ARHGEF5"	3
"ARHGEF6"	1218
"ARHGEF7"	3819
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	15
"ARHGEF9"	4558
"ARHGEF9-IT1"	9
"ARID1A"	2178
"ARID1B"	2026
"ARID2"	1434
"ARID3A"	41
"ARID3B"	48
"ARID3C"	5
"ARID4A"	2193
"ARID4B"	3458
"ARID5A"	135
"ARID5B"	3499
"ARIH1"	2632
"ARIH2"	1449
"ARIH2OS"	31
"ARL1"	1747
"ARL10"	342
"ARL11"	13
"ARL13A"	0
"ARL13B"	301
"ARL14"	0
"ARL14EP"	975
"ARL14EPL"	0
"ARL15"	356
"ARL16"	221
"ARL17A"	362
"ARL17B"	507
"ARL2"	470
"ARL2-SNX15"	402
"ARL2BP"	877
"ARL3"	829
"ARL4A"	635
"ARL4C"	1092
"ARL4D"	71
"ARL5A"	1100
"ARL5B"	1260
"ARL5C"	2
"ARL6"	688
"ARL6IP1"	9133
"ARL6IP4"	1091
"ARL6IP5"	2892
"ARL6IP6"	260
"ARL8A"	1505
"ARL8B"	3770
"ARL9"	13
"ARMC1"	1619
"ARMC10"	1012
"ARMC12"	8
"ARMC2"	348
"ARMC2-AS1"	0
"ARMC3"	44
"ARMC4"	21
"ARMC4P1"	10
"ARMC5"	175
"ARMC6"	223
"ARMC7"	78
"ARMC8"	1451
"ARMC9"	406
"ARMCX1"	499
"ARMCX2"	700
"ARMCX3"	2645
"ARMCX4"	969
"ARMCX5"	254
"ARMCX5-GPRASP2"	2232
"ARMCX6"	191
"ARMS2"	0
"ARMT1"	465
"ARNT"	885
"ARNT2"	8177
"ARNTL"	603
"ARNTL2"	554
"ARNTL2-AS1"	0
"ARPC1A"	894
"ARPC1B"	155
"ARPC2"	1532
"ARPC3"	1041
"ARPC4"	653
"ARPC4-TTLL3"	405
"ARPC5"	1440
"ARPC5L"	492
"ARPIN"	759
"ARPP19"	12706
"ARPP21"	2197
"ARR3"	0
"ARRB1"	3710
"ARRB2"	582
"ARRDC1"	64
"ARRDC1-AS1"	145
"ARRDC2"	2470
"ARRDC3"	2321
"ARRDC3-AS1"	19
"ARRDC4"	1691
"ARRDC5"	1
"ARSA"	353
"ARSB"	345
"ARSD"	154
"ARSD-AS1"	5
"ARSE"	19
"ARSF"	43
"ARSG"	196
"ARSH"	0
"ARSI"	35
"ARSJ"	127
"ARSK"	193
"ART1"	0
"ART3"	124
"ART4"	1
"ART5"	0
"ARTN"	1
"ARV1"	301
"ARVCF"	227
"ARX"	143
"AS-PTPRE"	0
"AS3MT"	96
"ASAH1"	1654
"ASAH2"	24
"ASAH2B"	223
"ASAP1"	1960
"ASAP1-IT1"	28
"ASAP1-IT2"	29
"ASAP2"	1079
"ASAP3"	373
"ASB1"	1612
"ASB10"	0
"ASB11"	1
"ASB12"	0
"ASB13"	285
"ASB14"	0
"ASB15"	0
"ASB16"	3
"ASB16-AS1"	42
"ASB17"	0
"ASB18"	2
"ASB2"	156
"ASB3"	415
"ASB4"	74
"ASB5"	9
"ASB6"	370
"ASB7"	457
"ASB8"	621
"ASB9"	1
"ASB9P1"	0
"ASCC1"	731
"ASCC2"	290
"ASCC3"	1971
"ASCL1"	214
"ASCL2"	6
"ASCL3"	0
"ASCL4"	0
